"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"HG02449","CVCL_Q799","","Transformed cell line","","","GSM1719024",NA,"Genome sequenced|CNV analysis"
"HG02450","CVCL_Q800","","Transformed cell line","","","GSM1719025",NA,"Genome sequenced|CNV analysis"
"HG02455","CVCL_GU89","","Transformed cell line","","","GSM1719026",NA,"Genome sequenced|CNV analysis"
"HG02461","CVCL_Q802","","Transformed cell line","","","GSM1719027",NA,"Genome sequenced|CNV analysis"
"HG02462","CVCL_Q803","","Transformed cell line","","","GSM1719028",NA,"Genome sequenced|CNV analysis"
"HG02464","CVCL_Q804","","Transformed cell line","","","GSM1719029",NA,"Genome sequenced|CNV analysis"
"HG02465","CVCL_Q805","","Transformed cell line","","","GSM1719030",NA,"Genome sequenced|CNV analysis"
"HG02470","CVCL_Q806","","Transformed cell line","","","GSM1719031",NA,"Genome sequenced|CNV analysis"
"HG02471","CVCL_Q807","","Transformed cell line","","","GSM1719032",NA,"Genome sequenced|CNV analysis"
"HG02476","CVCL_GU90","","Transformed cell line","","","GSM1719033",NA,"Genome sequenced|CNV analysis"
"HG02477","CVCL_GU91","","Transformed cell line","","","GSM1719034",NA,"Genome sequenced|CNV analysis"
"HG02479","CVCL_Q809","","Transformed cell line","","","GSM1719035",NA,"Genome sequenced|CNV analysis"
"HG02481","CVCL_GU92","","Transformed cell line","","","GSM1719036",NA,"Genome sequenced|CNV analysis"
"HG02484","CVCL_Q810","","Transformed cell line","","","GSM1719037",NA,"Genome sequenced|CNV analysis"
"HG02485","CVCL_Q811","","Transformed cell line","","","GSM1719038",NA,"Genome sequenced|CNV analysis"
"HG02489","CVCL_Q812","","Transformed cell line","","","GSM1719039",NA,"Genome sequenced|CNV analysis"
"HG02490","CVCL_Q813","","Transformed cell line","","","GSM1719040",NA,"Genome sequenced|CNV analysis"
"HG02491","CVCL_Q814","","Transformed cell line","","","GSM1719041",NA,"Genome sequenced|CNV analysis"
"HG02493","CVCL_Q815","","Transformed cell line","","","GSM1719042",NA,"Genome sequenced|CNV analysis"
"HG02494","CVCL_Q816","","Transformed cell line","","","GSM1719043",NA,"Genome sequenced|CNV analysis"
"HG02496","CVCL_Q817","","Transformed cell line","","","GSM1719044",NA,"Genome sequenced|CNV analysis"
"HG02497","CVCL_Q818","","Transformed cell line","","","GSM1719045",NA,"Genome sequenced|CNV analysis"
"HG02501","CVCL_GU93","","Transformed cell line","","","GSM1719046",NA,"Genome sequenced|CNV analysis"
"HG02502","CVCL_GU94","","Transformed cell line","","","GSM1719047",NA,"Genome sequenced|CNV analysis"
"HG02505","CVCL_GU95","","Transformed cell line","","","GSM1719048",NA,"Genome sequenced|CNV analysis"
"HG02508","CVCL_Q819","","Transformed cell line","","","GSM1719049",NA,"Genome sequenced|CNV analysis"
"HG02511","CVCL_Q820","","Transformed cell line","","","GSM1719050",NA,"Genome sequenced|CNV analysis"
"HG02512","CVCL_Q821","","Transformed cell line","","","GSM1719051",NA,"Genome sequenced|CNV analysis"
"HG02513","CVCL_Q822","","Transformed cell line","","","GSM1719052",NA,"Genome sequenced|CNV analysis"
"HG02521","CVCL_Q823","","Transformed cell line","","","GSM1719053",NA,"Genome sequenced|CNV analysis"
"HG02522","CVCL_Q824","","Transformed cell line","","","GSM1719054",NA,"Genome sequenced|CNV analysis"
"HG02536","CVCL_GU96","","Transformed cell line","","","GSM1719055",NA,"Genome sequenced|CNV analysis"
"HG02537","CVCL_Q825","","Transformed cell line","","","GSM1719056",NA,"Genome sequenced|CNV analysis"
"HG02541","CVCL_GU97","","Transformed cell line","","","GSM1719057",NA,"Genome sequenced|CNV analysis"
"HG02545","CVCL_GU98","","Transformed cell line","","","GSM1719058",NA,"Genome sequenced|CNV analysis"
"HG02546","CVCL_GU99","","Transformed cell line","","","GSM1719059",NA,"Genome sequenced|CNV analysis"
"HG02549","CVCL_GV00","","Transformed cell line","","","GSM1719060",NA,"Genome sequenced|CNV analysis"
"HG02554","CVCL_GV01","","Transformed cell line","","","GSM1719061",NA,"Genome sequenced|CNV analysis"
"HG02555","CVCL_GV02","","Transformed cell line","","","GSM1719062",NA,"Genome sequenced|CNV analysis"
"HG02557","CVCL_GV03","","Transformed cell line","","","GSM1719063",NA,"Genome sequenced|CNV analysis"
"HG02558","CVCL_GV04","","Transformed cell line","","","GSM1719064",NA,"Genome sequenced|CNV analysis"
"HG02561","CVCL_Q826","","Transformed cell line","","","GSM1719065",NA,"Genome sequenced|CNV analysis"
"HG02562","CVCL_Q827","","Transformed cell line","","","GSM1719066",NA,"Genome sequenced|CNV analysis"
"HG02568","CVCL_Q829","","Transformed cell line","","","GSM1719067",NA,"Genome sequenced|CNV analysis"
"HG02570","CVCL_Q830","","Transformed cell line","","","GSM1719068",NA,"Genome sequenced|CNV analysis"
"HG02571","CVCL_Q831","","Transformed cell line","","","GSM1719069",NA,"Genome sequenced|CNV analysis"
"HG02573","CVCL_Q832","","Transformed cell line","","","GSM1719070",NA,"Genome sequenced|CNV analysis"
"HG02574","CVCL_Q833","","Transformed cell line","","","GSM1719071",NA,"Genome sequenced|CNV analysis"
"HG02577","CVCL_GV05","","Transformed cell line","","","GSM1719072",NA,"Genome sequenced|CNV analysis"
"HG02580","CVCL_GV06","","Transformed cell line","","","GSM1719073",NA,"Genome sequenced|CNV analysis"
"HG02582","CVCL_Q834","","Transformed cell line","","","GSM1719074",NA,"Genome sequenced|CNV analysis"
"HG02583","CVCL_Q835","","Transformed cell line","","","GSM1719075",NA,"Genome sequenced|CNV analysis"
"HG02585","CVCL_Q836","","Transformed cell line","","","GSM1719076",NA,"Genome sequenced|CNV analysis"
"HG02586","CVCL_Q837","","Transformed cell line","","","GSM1719077",NA,"Genome sequenced|CNV analysis"
"HG02588","CVCL_Q838","","Transformed cell line","","","GSM1719078",NA,"Genome sequenced|CNV analysis"
"HG02589","CVCL_Q839","","Transformed cell line","","","GSM1719079",NA,"Genome sequenced|CNV analysis"
"HG02594","CVCL_Q840","","Transformed cell line","","","GSM1719080",NA,"Genome sequenced|CNV analysis"
"HG02595","CVCL_Q841","","Transformed cell line","","","GSM1719081",NA,"Genome sequenced|CNV analysis"
"HG02597","CVCL_Q842","","Transformed cell line","","","GSM1719082",NA,"Genome sequenced|CNV analysis"
"HG02600","CVCL_Q843","","Transformed cell line","","","GSM1719083",NA,"Genome sequenced|CNV analysis"
"HG02601","CVCL_Q844","","Transformed cell line","","","GSM1719084",NA,"Genome sequenced|CNV analysis"
"HG02603","CVCL_Q845","","Transformed cell line","","","GSM1719085",NA,"Genome sequenced|CNV analysis"
"HG02604","CVCL_Q846","","Transformed cell line","","","GSM1719086",NA,"Genome sequenced|CNV analysis"
"HG02610","CVCL_Q847","","Transformed cell line","","","GSM1719087",NA,"Genome sequenced|CNV analysis"
"HG02611","CVCL_Q848","","Transformed cell line","","","GSM1719088",NA,"Genome sequenced|CNV analysis"
"HG02613","CVCL_Q849","","Transformed cell line","","","GSM1719089",NA,"Genome sequenced|CNV analysis"
"HG02614","CVCL_Q850","","Transformed cell line","","","GSM1719090",NA,"Genome sequenced|CNV analysis"
"HG02620","CVCL_Q851","","Transformed cell line","","","GSM1719091",NA,"Genome sequenced|CNV analysis"
"HG02621","CVCL_Q852","","Transformed cell line","","","GSM1719092",NA,"Genome sequenced|CNV analysis"
"HG02623","CVCL_Q853","","Transformed cell line","","","GSM1719093",NA,"Genome sequenced|CNV analysis"
"HG02624","CVCL_Q854","","Transformed cell line","","","GSM1719094",NA,"Genome sequenced|CNV analysis"
"HG02628","CVCL_Q855","","Transformed cell line","","","GSM1719095",NA,"Genome sequenced|CNV analysis"
"HG02629","CVCL_Q856","","Transformed cell line","","","GSM1719096",NA,"Genome sequenced|CNV analysis"
"HG02634","CVCL_Q857","","Transformed cell line","","","GSM1719097",NA,"Genome sequenced|CNV analysis"
"HG02635","CVCL_Q858","","Transformed cell line","","","GSM1719098",NA,"Genome sequenced|CNV analysis"
"HG02642","CVCL_Q859","","Transformed cell line","","","GSM1719099",NA,"Genome sequenced|CNV analysis"
"HG02643","CVCL_Q860","","Transformed cell line","","","GSM1719100",NA,"Genome sequenced|CNV analysis"
"HG02645","CVCL_Q861","","Transformed cell line","","","GSM1719101",NA,"Genome sequenced|CNV analysis"
"HG02646","CVCL_Q862","","Transformed cell line","","","GSM1719102",NA,"Genome sequenced|CNV analysis"
"HG02648","CVCL_Q863","","Transformed cell line","","","GSM1719103",NA,"Genome sequenced|CNV analysis"
"HG02649","CVCL_Q864","","Transformed cell line","","","GSM1719104",NA,"Genome sequenced|CNV analysis"
"HG02651","CVCL_Q865","","Transformed cell line","","","GSM1719105",NA,"Genome sequenced|CNV analysis"
"HG02652","CVCL_Q866","","Transformed cell line","","","GSM1719106",NA,"Genome sequenced|CNV analysis"
"HG02654","CVCL_Q867","","Transformed cell line","","","GSM1719107",NA,"Genome sequenced|CNV analysis"
"HG02655","CVCL_Q868","","Transformed cell line","","","GSM1719108",NA,"Genome sequenced|CNV analysis"
"HG02657","CVCL_Q869","","Transformed cell line","","","GSM1719109",NA,"Genome sequenced|CNV analysis"
"HG02658","CVCL_Q870","","Transformed cell line","","","GSM1719110",NA,"Genome sequenced|CNV analysis"
"HG02660","CVCL_Q871","","Transformed cell line","","","GSM1719111",NA,"Genome sequenced|CNV analysis"
"HG02661","CVCL_Q872","","Transformed cell line","","","GSM1719112",NA,"Genome sequenced|CNV analysis"
"HG02666","CVCL_Q873","","Transformed cell line","","","GSM1719113",NA,"Genome sequenced|CNV analysis"
"HG02667","CVCL_Q874","","Transformed cell line","","","GSM1719114",NA,"Genome sequenced|CNV analysis"
"HG02675","CVCL_Q875","","Transformed cell line","","","GSM1719115",NA,"Genome sequenced|CNV analysis"
"HG02676","CVCL_Q876","","Transformed cell line","","","GSM1719116",NA,"Genome sequenced|CNV analysis"
"HG02678","CVCL_Q877","","Transformed cell line","","","GSM1719117",NA,"Genome sequenced|CNV analysis"
"HG02679","CVCL_Q878","","Transformed cell line","","","GSM1719118",NA,"Genome sequenced|CNV analysis"
"HG02681","CVCL_Q879","","Transformed cell line","","","GSM1719119",NA,"Genome sequenced|CNV analysis"
"HG02682","CVCL_Q880","","Transformed cell line","","","GSM1719120",NA,"Genome sequenced|CNV analysis"
"HG02684","CVCL_Q881","","Transformed cell line","","","GSM1719121",NA,"Genome sequenced|CNV analysis"
"HG02685","CVCL_Q882","","Transformed cell line","","","GSM1719122",NA,"Genome sequenced|CNV analysis"
"HG02687","CVCL_Q883","","Transformed cell line","","","GSM1719123",NA,"Genome sequenced|CNV analysis"
"HG02688","CVCL_Q884","","Transformed cell line","","","GSM1719124",NA,"Genome sequenced|CNV analysis"
"HG02690","CVCL_Q885","","Transformed cell line","","","GSM1719125",NA,"Genome sequenced|CNV analysis"
"HG02691","CVCL_Q886","","Transformed cell line","","","GSM1719126",NA,"Genome sequenced|CNV analysis"
"HG02694","CVCL_Q887","","Transformed cell line","","","GSM1719127",NA,"Genome sequenced|CNV analysis"
"HG02696","CVCL_Q888","","Transformed cell line","","","GSM1719128",NA,"Genome sequenced|CNV analysis"
"HG02697","CVCL_Q889","","Transformed cell line","","","GSM1719129",NA,"Genome sequenced|CNV analysis"
"HG02699","CVCL_Q890","","Transformed cell line","","","GSM1719130",NA,"Genome sequenced|CNV analysis"
"HG02700","CVCL_Q891","","Transformed cell line","","","GSM1719131",NA,"Genome sequenced|CNV analysis"
"HG02702","CVCL_Q892","","Transformed cell line","","","GSM1719132",NA,"Genome sequenced|CNV analysis"
"HG02703","CVCL_Q893","","Transformed cell line","","","GSM1719133",NA,"Genome sequenced|CNV analysis"
"HG02715","CVCL_Q894","","Transformed cell line","","","GSM1719134",NA,"Genome sequenced|CNV analysis"
"HG02716","CVCL_Q895","","Transformed cell line","","","GSM1719135",NA,"Genome sequenced|CNV analysis"
"HG02721","CVCL_Q896","","Transformed cell line","","","GSM1719136",NA,"Genome sequenced|CNV analysis"
"HG02722","CVCL_Q897","","Transformed cell line","","","GSM1719137",NA,"Genome sequenced|CNV analysis"
"HG02724","CVCL_Q898","","Transformed cell line","","","GSM1719138",NA,"Genome sequenced|CNV analysis"
"HG02725","CVCL_Q899","","Transformed cell line","","","GSM1719139",NA,"Genome sequenced|CNV analysis"
"HG02727","CVCL_Q900","","Transformed cell line","","","GSM1719140",NA,"Genome sequenced|CNV analysis"
"HG02728","CVCL_Q901","","Transformed cell line","","","GSM1719141",NA,"Genome sequenced|CNV analysis"
"HG02731","CVCL_Q902","","Transformed cell line","","","GSM1719142",NA,"Genome sequenced|CNV analysis"
"HG02733","CVCL_Q903","","Transformed cell line","","","GSM1719143",NA,"Genome sequenced|CNV analysis"
"HG02734","CVCL_Q904","","Transformed cell line","","","GSM1719144",NA,"Genome sequenced|CNV analysis"
"HG02736","CVCL_Q905","","Transformed cell line","","","GSM1719145",NA,"Genome sequenced|CNV analysis"
"HG02737","CVCL_Q906","","Transformed cell line","","","GSM1719146",NA,"Genome sequenced|CNV analysis"
"HG02757","CVCL_Q907","","Transformed cell line","","","GSM1719147",NA,"Genome sequenced|CNV analysis"
"HG02759","CVCL_Q908","","Transformed cell line","","","GSM1719148",NA,"Genome sequenced|CNV analysis"
"HG02760","CVCL_Q909","","Transformed cell line","","","GSM1719149",NA,"Genome sequenced|CNV analysis"
"HG02763","CVCL_Q911","","Transformed cell line","","","GSM1719150",NA,"Genome sequenced|CNV analysis"
"HG02768","CVCL_Q912","","Transformed cell line","","","GSM1719151",NA,"Genome sequenced|CNV analysis"
"HG02769","CVCL_Q913","","Transformed cell line","","","GSM1719152",NA,"Genome sequenced|CNV analysis"
"HG02771","CVCL_Q914","","Transformed cell line","","","GSM1719153",NA,"Genome sequenced|CNV analysis"
"HG02772","CVCL_Q915","","Transformed cell line","","","GSM1719154",NA,"Genome sequenced|CNV analysis"
"HG02774","CVCL_Q916","","Transformed cell line","","","GSM1719155",NA,"Genome sequenced|CNV analysis"
"HG02775","CVCL_Q917","","Transformed cell line","","","GSM1719156",NA,"Genome sequenced|CNV analysis"
"HG02778","CVCL_Q918","","Transformed cell line","","","GSM1719157",NA,"Genome sequenced|CNV analysis"
"HG02780","CVCL_Q919","","Transformed cell line","","","GSM1719158",NA,"Genome sequenced|CNV analysis"
"HG02783","CVCL_Q921","","Transformed cell line","","","GSM1719159",NA,"Genome sequenced|CNV analysis"
"HG02784","CVCL_Q922","","Transformed cell line","","","GSM1719160",NA,"Genome sequenced|CNV analysis"
"HG02786","CVCL_Q923","","Transformed cell line","","","GSM1719161",NA,"Genome sequenced|CNV analysis"
"HG02787","CVCL_Q924","","Transformed cell line","","","GSM1719162",NA,"Genome sequenced|CNV analysis"
"HG02789","CVCL_Q925","","Transformed cell line","","","GSM1719163",NA,"Genome sequenced|CNV analysis"
"HG02790","CVCL_Q926","","Transformed cell line","","","GSM1719164",NA,"Genome sequenced|CNV analysis"
"HG02792","CVCL_Q927","","Transformed cell line","","","GSM1719165",NA,"Genome sequenced|CNV analysis"
"HG02793","CVCL_Q928","","Transformed cell line","","","GSM1719166",NA,"Genome sequenced|CNV analysis"
"HG02798","CVCL_Q929","","Transformed cell line","","","GSM1719167",NA,"Genome sequenced|CNV analysis"
"HG02799","CVCL_Q930","","Transformed cell line","","","GSM1719168",NA,"Genome sequenced|CNV analysis"
"HG02804","CVCL_Q931","","Transformed cell line","","","GSM1719169",NA,"Genome sequenced|CNV analysis"
"HG02805","CVCL_Q932","","Transformed cell line","","","GSM1719170",NA,"Genome sequenced|CNV analysis"
"HG02807","CVCL_Q933","","Transformed cell line","","","GSM1719171",NA,"Genome sequenced|CNV analysis"
"HG02808","CVCL_Q934","","Transformed cell line","","","GSM1719172",NA,"Genome sequenced|CNV analysis"
"HG02810","CVCL_Q935","","Transformed cell line","","","GSM1719173",NA,"Genome sequenced|CNV analysis"
"HG02811","CVCL_Q936","","Transformed cell line","","","GSM1719174",NA,"Genome sequenced|CNV analysis"
"HG02813","CVCL_Q937","","Transformed cell line","","","GSM1719175",NA,"Genome sequenced|CNV analysis"
"HG02814","CVCL_Q938","","Transformed cell line","","","GSM1719176",NA,"Genome sequenced|CNV analysis"
"HG02816","CVCL_Q939","","Transformed cell line","","","GSM1719177",NA,"Genome sequenced|CNV analysis"
"HG02817","CVCL_Q940","","Transformed cell line","","","GSM1719178",NA,"Genome sequenced|CNV analysis"
"HG02819","CVCL_Q941","","Transformed cell line","","","GSM1719179",NA,"Genome sequenced|CNV analysis"
"HG02820","CVCL_Q942","","Transformed cell line","","","GSM1719180",NA,"Genome sequenced|CNV analysis"
"HG02836","CVCL_Q943","","Transformed cell line","","","GSM1719181",NA,"Genome sequenced|CNV analysis"
"HG02837","CVCL_Q944","","Transformed cell line","","","GSM1719182",NA,"Genome sequenced|CNV analysis"
"HG02839","CVCL_Q945","","Transformed cell line","","","GSM1719183",NA,"Genome sequenced|CNV analysis"
"HG02840","CVCL_Q946","","Transformed cell line","","","GSM1719184",NA,"Genome sequenced|CNV analysis"
"HG02851","CVCL_Q947","","Transformed cell line","","","GSM1719185",NA,"Genome sequenced|CNV analysis"
"HG02852","CVCL_Q948","","Transformed cell line","","","GSM1719186",NA,"Genome sequenced|CNV analysis"
"HG02854","CVCL_Q949","","Transformed cell line","","","GSM1719187",NA,"Genome sequenced|CNV analysis"
"HG02855","CVCL_Q950","","Transformed cell line","","","GSM1719188",NA,"Genome sequenced|CNV analysis"
"HG02860","CVCL_Q951","","Transformed cell line","","","GSM1719189",NA,"Genome sequenced|CNV analysis"
"HG02861","CVCL_Q952","","Transformed cell line","","","GSM1719190",NA,"Genome sequenced|CNV analysis"
"HG02870","CVCL_Q954","","Transformed cell line","","","GSM1719191",NA,"Genome sequenced|CNV analysis"
"HG02878","CVCL_Q955","","Transformed cell line","","","GSM1719192",NA,"Genome sequenced|CNV analysis"
"HG02879","CVCL_Q956","","Transformed cell line","","","GSM1719193",NA,"Genome sequenced|CNV analysis"
"HG02881","CVCL_Q957","","Transformed cell line","","","GSM1719194",NA,"Genome sequenced|CNV analysis"
"HG02882","CVCL_Q958","","Transformed cell line","","","GSM1719195",NA,"Genome sequenced|CNV analysis"
"HG02884","CVCL_Q959","","Transformed cell line","","","GSM1719196",NA,"Genome sequenced|CNV analysis"
"HG02885","CVCL_Q960","","Transformed cell line","","","GSM1719197",NA,"Genome sequenced|CNV analysis"
"HG02887","CVCL_Q961","","Transformed cell line","","","GSM1719198",NA,"Genome sequenced|CNV analysis"
"HG02888","CVCL_Q962","","Transformed cell line","","","GSM1719199",NA,"Genome sequenced|CNV analysis"
"HG02890","CVCL_Q963","","Transformed cell line","","","GSM1719200",NA,"Genome sequenced|CNV analysis"
"HG02891","CVCL_Q964","","Transformed cell line","","","GSM1719201",NA,"Genome sequenced|CNV analysis"
"HG02895","CVCL_Q965","","Transformed cell line","","","GSM1719202",NA,"Genome sequenced|CNV analysis"
"HG02896","CVCL_Q966","","Transformed cell line","","","GSM1719203",NA,"Genome sequenced|CNV analysis"
"HG02922","CVCL_Q967","","Transformed cell line","","","GSM1719204",NA,"Genome sequenced|CNV analysis"
"HG02923","CVCL_Q968","","Transformed cell line","","","GSM1719205",NA,"Genome sequenced|CNV analysis"
"HG02938","CVCL_Q969","","Transformed cell line","","","GSM1719206",NA,"Genome sequenced|CNV analysis"
"HG02941","CVCL_Q970","","Transformed cell line","","","GSM1719207",NA,"Genome sequenced|CNV analysis"
"HG02943","CVCL_Q971","","Transformed cell line","","","GSM1719208",NA,"Genome sequenced|CNV analysis"
"HG02944","CVCL_Q972","","Transformed cell line","","","GSM1719209",NA,"Genome sequenced|CNV analysis"
"HG02946","CVCL_Q973","","Transformed cell line","","","GSM1719210",NA,"Genome sequenced|CNV analysis"
"HG02947","CVCL_Q974","","Transformed cell line","","","GSM1719211",NA,"Genome sequenced|CNV analysis"
"HG02952","CVCL_Q975","","Transformed cell line","","","GSM1719212",NA,"Genome sequenced|CNV analysis"
"HG02953","CVCL_Q976","","Transformed cell line","","","GSM1719213",NA,"Genome sequenced|CNV analysis"
"HG02968","CVCL_Q979","","Transformed cell line","","","GSM1719214",NA,"Genome sequenced|CNV analysis"
"HG02970","CVCL_Q980","","Transformed cell line","","","GSM1719215",NA,"Genome sequenced|CNV analysis"
"HG02971","CVCL_Q981","","Transformed cell line","","","GSM1719216",NA,"Genome sequenced|CNV analysis"
"HG02973","CVCL_Q982","","Transformed cell line","","","GSM1719217",NA,"Genome sequenced|CNV analysis"
"HG02974","CVCL_Q983","","Transformed cell line","","","GSM1719218",NA,"Genome sequenced|CNV analysis"
"HG02976","CVCL_Q984","","Transformed cell line","","","GSM1719219",NA,"Genome sequenced|CNV analysis"
"HG02977","CVCL_Q985","","Transformed cell line","","","GSM1719220",NA,"Genome sequenced|CNV analysis"
"HG02979","CVCL_Q986","","Transformed cell line","","","GSM1719221",NA,"Genome sequenced|CNV analysis"
"HG02981","CVCL_Q987","","Transformed cell line","","","GSM1719222",NA,"Genome sequenced|CNV analysis"
"HG02982","CVCL_Q988","","Transformed cell line","","","GSM1719223",NA,"Genome sequenced|CNV analysis"
"HG02983","CVCL_Q989","","Transformed cell line","","","GSM1719224",NA,"Genome sequenced|CNV analysis"
"HG03006","CVCL_Q990","","Transformed cell line","","","GSM1719225",NA,"Genome sequenced|CNV analysis"
"HG03007","CVCL_Q991","","Transformed cell line","","","GSM1719226",NA,"Genome sequenced|CNV analysis"
"HG03009","CVCL_Q992","","Transformed cell line","","","GSM1719227",NA,"Genome sequenced|CNV analysis"
"HG03012","CVCL_Q993","","Transformed cell line","","","GSM1719228",NA,"Genome sequenced|CNV analysis"
"HG03015","CVCL_Q994","","Transformed cell line","","","GSM1719229",NA,"Genome sequenced|CNV analysis"
"HG03016","CVCL_Q995","","Transformed cell line","","","GSM1719230",NA,"Genome sequenced|CNV analysis"
"HG03018","CVCL_Q996","","Transformed cell line","","","GSM1719231",NA,"Genome sequenced|CNV analysis"
"HG03019","CVCL_Q997","","Transformed cell line","","","GSM1719232",NA,"Genome sequenced|CNV analysis"
"HG03021","CVCL_Q998","","Transformed cell line","","","GSM1719233",NA,"Genome sequenced|CNV analysis"
"HG03022","CVCL_Q999","","Transformed cell line","","","GSM1719234",NA,"Genome sequenced|CNV analysis"
"HG03024","CVCL_R000","","Transformed cell line","","","GSM1719235",NA,"Genome sequenced|CNV analysis"
"HG03025","CVCL_R001","","Transformed cell line","","","GSM1719236",NA,"Genome sequenced|CNV analysis"
"HG03027","CVCL_R002","","Transformed cell line","","","GSM1719237",NA,"Genome sequenced|CNV analysis"
"HG03028","CVCL_R003","","Transformed cell line","","","GSM1719238",NA,"Genome sequenced|CNV analysis"
"HG03039","CVCL_R006","","Transformed cell line","","","GSM1719239",NA,"Genome sequenced|CNV analysis"
"HG03040","CVCL_R007","","Transformed cell line","","","GSM1719240",NA,"Genome sequenced|CNV analysis"
"HG03045","CVCL_R008","","Transformed cell line","","","GSM1719241",NA,"Genome sequenced|CNV analysis"
"HG03046","CVCL_R009","","Transformed cell line","","","GSM1719242",NA,"Genome sequenced|CNV analysis"
"HG03048","CVCL_R010","","Transformed cell line","","","GSM1719243",NA,"Genome sequenced|CNV analysis"
"HG03049","CVCL_R011","","Transformed cell line","","","GSM1719244",NA,"Genome sequenced|CNV analysis"
"HG03052","CVCL_R012","","Transformed cell line","","","GSM1719245",NA,"Genome sequenced|CNV analysis"
"HG03054","CVCL_R013","","Transformed cell line","","","GSM1719246",NA,"Genome sequenced|CNV analysis"
"HG03055","CVCL_R014","","Transformed cell line","","","GSM1719247",NA,"Genome sequenced|CNV analysis"
"HG03057","CVCL_R015","","Transformed cell line","","","GSM1719248",NA,"Genome sequenced|CNV analysis"
"HG03058","CVCL_R018","","Transformed cell line","","","GSM1719249",NA,"Genome sequenced|CNV analysis"
"HG03060","CVCL_R019","","Transformed cell line","","","GSM1719250",NA,"Genome sequenced|CNV analysis"
"HG03061","CVCL_R020","","Transformed cell line","","","GSM1719251",NA,"Genome sequenced|CNV analysis"
"HG03063","CVCL_R021","","Transformed cell line","","","GSM1719252",NA,"Genome sequenced|CNV analysis"
"HG03064","CVCL_R022","","Transformed cell line","","","GSM1719253",NA,"Genome sequenced|CNV analysis"
"HG03066","CVCL_R023","","Transformed cell line","","","GSM1719254",NA,"Genome sequenced|CNV analysis"
"HG03069","CVCL_R024","","Transformed cell line","","","GSM1719255",NA,"Genome sequenced|CNV analysis"
"HG03072","CVCL_R025","","Transformed cell line","","","GSM1719256",NA,"Genome sequenced|CNV analysis"
"HG03073","CVCL_R026","","Transformed cell line","","","GSM1719257",NA,"Genome sequenced|CNV analysis"
"HG03074","CVCL_R027","","Transformed cell line","","","GSM1719258",NA,"Genome sequenced|CNV analysis"
"HG03077","CVCL_R029","","Transformed cell line","","","GSM1719259",NA,"Genome sequenced|CNV analysis"
"HG03078","CVCL_R030","","Transformed cell line","","","GSM1719260",NA,"Genome sequenced|CNV analysis"
"HG03079","CVCL_R031","","Transformed cell line","","","GSM1719261",NA,"Genome sequenced|CNV analysis"
"HG03081","CVCL_R032","","Transformed cell line","","","GSM1719262",NA,"Genome sequenced|CNV analysis"
"HG03082","CVCL_R033","","Transformed cell line","","","GSM1719263",NA,"Genome sequenced|CNV analysis"
"HG03084","CVCL_R034","","Transformed cell line","","","GSM1719264",NA,"Genome sequenced|CNV analysis"
"HG03085","CVCL_R035","","Transformed cell line","","","GSM1719265",NA,"Genome sequenced|CNV analysis"
"HG03086","CVCL_R036","","Transformed cell line","","","GSM1719266",NA,"Genome sequenced|CNV analysis"
"HG03088","CVCL_R037","","Transformed cell line","","","GSM1719267",NA,"Genome sequenced|CNV analysis"
"HG03091","CVCL_R038","","Transformed cell line","","","GSM1719268",NA,"Genome sequenced|CNV analysis"
"HG03095","CVCL_R039","","Transformed cell line","","","GSM1719269",NA,"Genome sequenced|CNV analysis"
"HG03096","CVCL_R040","","Transformed cell line","","","GSM1719270",NA,"Genome sequenced|CNV analysis"
"HG03097","CVCL_R041","","Transformed cell line","","","GSM1719271",NA,"Genome sequenced|CNV analysis"
"HG03099","CVCL_R042","","Transformed cell line","","","GSM1719272",NA,"Genome sequenced|CNV analysis"
"HG03100","CVCL_R043","","Transformed cell line","","","GSM1719273",NA,"Genome sequenced|CNV analysis"
"HG03103","CVCL_R044","","Transformed cell line","","","GSM1719274",NA,"Genome sequenced|CNV analysis"
"HG03105","CVCL_R045","","Transformed cell line","","","GSM1719275",NA,"Genome sequenced|CNV analysis"
"HG03108","CVCL_R046","","Transformed cell line","","","GSM1719276",NA,"Genome sequenced|CNV analysis"
"HG03109","CVCL_R047","","Transformed cell line","","","GSM1719277",NA,"Genome sequenced|CNV analysis"
"HG03111","CVCL_R048","","Transformed cell line","","","GSM1719278",NA,"Genome sequenced|CNV analysis"
"HG03112","CVCL_R049","","Transformed cell line","","","GSM1719279",NA,"Genome sequenced|CNV analysis"
"HG03114","CVCL_R050","","Transformed cell line","","","GSM1719280",NA,"Genome sequenced|CNV analysis"
"HG03115","CVCL_R051","","Transformed cell line","","","GSM1719281",NA,"Genome sequenced|CNV analysis"
"HG03117","CVCL_R052","","Transformed cell line","","","GSM1719282",NA,"Genome sequenced|CNV analysis"
"HG03118","CVCL_R053","","Transformed cell line","","","GSM1719283",NA,"Genome sequenced|CNV analysis"
"HG03120","CVCL_R054","","Transformed cell line","","","GSM1719284",NA,"Genome sequenced|CNV analysis"
"HG03121","CVCL_R055","","Transformed cell line","","","GSM1719285",NA,"Genome sequenced|CNV analysis"
"HG03123","CVCL_R056","","Transformed cell line","","","GSM1719286",NA,"Genome sequenced|CNV analysis"
"HG03124","CVCL_R057","","Transformed cell line","","","GSM1719287",NA,"Genome sequenced|CNV analysis"
