"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"ISMMSi038-A","CVCL_B5IC","MSN35-05S; MSN35_05S","Induced pluripotent stem cell","","","GSM4729993|GSM4729994",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi039-A","CVCL_B5ID","MSN36-06S; MSN36_06S","Induced pluripotent stem cell","","","GSM4729995|GSM4729996",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi040-A","CVCL_B5IE","MSN37-01S; MSN37_01S","Induced pluripotent stem cell","","","GSM4729997|GSM4729998",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi041-A","CVCL_B5IF","MSN38-04S; MSN38_04S","Induced pluripotent stem cell","","","GSM4729999|GSM4730000",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi042-A","CVCL_B5IG","MSN39-04S; MSN39_04S","Induced pluripotent stem cell","","","GSM4730001|GSM4730002",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi043-A","CVCL_B5IH","MSN40-05S; MSN40_05S","Induced pluripotent stem cell","","","GSM4730003|GSM4730004",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"IST1877","CVCL_E4Z7","IST-01877","Induced pluripotent stem cell","NCIt; C35394; Primary open angle glaucoma","","GSM7036158|GSM7043210|GSM7043211|GSM7043212",NA,"SNP array analysis|Transcriptome analysis by single cell RNAseq"
"IST3323","CVCL_E4ZI","IST-03323","Induced pluripotent stem cell","NCIt; C35394; Primary open angle glaucoma","","GSM7036159|GSM7043210|GSM7043211|GSM7043212",NA,"SNP array analysis|Transcriptome analysis by single cell RNAseq"
"ITXi001-A","CVCL_B5IP","hERG CT Cl9; UhiPS-ct-1","Induced pluripotent stem cell","","","GSM1958863",NA,"Transcriptome analysis by microarray"
"iWS229","CVCL_EQ35","WS iPSC from AG05229","Induced pluripotent stem cell","NCIt; C3447; Werner syndrome|ORDO; Orphanet_902; Werner syndrome","","GSM1184284|GSM1184285",NA,"Transcriptome analysis by microarray"
"iWS229-p53i-2.1","CVCL_EQ36","WS iPSC iWS229 p53i","Induced pluripotent stem cell","NCIt; C3447; Werner syndrome|ORDO; Orphanet_902; Werner syndrome","","GSM1184294|GSM1184295",NA,"Transcriptome analysis by microarray"
"iWS229T-13","CVCL_EQ37","WS iPSC iWS229 TERT (clone 13)","Induced pluripotent stem cell","NCIt; C3447; Werner syndrome|ORDO; Orphanet_902; Werner syndrome","","GSM1184296|GSM1184297",NA,"Transcriptome analysis by microarray"
"iWS229T-21","CVCL_EQ38","WS iPSC iWS229 TERT (clone 21)","Induced pluripotent stem cell","NCIt; C3447; Werner syndrome|ORDO; Orphanet_902; Werner syndrome","","GSM1184298|GSM1184299",NA,"Transcriptome analysis by microarray"
"iWS300","CVCL_EQ39","WS iPSC from AG06300","Induced pluripotent stem cell","NCIt; C3447; Werner syndrome|ORDO; Orphanet_902; Werner syndrome","","GSM1184286|GSM1184287",NA,"Transcriptome analysis by microarray"
"iWS780-1.9","CVCL_EQ40","WS iPSC from AG00780 (clone 1.9)","Induced pluripotent stem cell","NCIt; C3447; Werner syndrome|ORDO; Orphanet_902; Werner syndrome","","GSM1184288|GSM1184289",NA,"Transcriptome analysis by microarray"
"iWS780-2.10","CVCL_EQ41","WS iPSC from AG00780 (clone 2.10)","Induced pluripotent stem cell","NCIt; C3447; Werner syndrome|ORDO; Orphanet_902; Werner syndrome","","GSM1184290|GSM1184291",NA,"Transcriptome analysis by microarray"
"iWS797","CVCL_EQ42","WS iPSC from AG12797","Induced pluripotent stem cell","NCIt; C3447; Werner syndrome|ORDO; Orphanet_902; Werner syndrome","","GSM1184292|GSM1184293",NA,"Transcriptome analysis by microarray"
"iWS797T","CVCL_EQ43","WS iPSC iWS797 TERT","Induced pluripotent stem cell","NCIt; C3447; Werner syndrome|ORDO; Orphanet_902; Werner syndrome","","GSM1184300|GSM1184301",NA,"Transcriptome analysis by microarray"
"K10M15","CVCL_QX20","K10-M15","Induced pluripotent stem cell","NCIt; C85045; Retinitis pigmentosa|ORDO; Orphanet_791; Retinitis pigmentosa","CVCL_T832 ! K10M5|CVCL_T830 ! K10M17|CVCL_T831 ! K10M19","GSM1227435|GSM1227436",NA,"Transcriptome analysis by microarray"
"K11PD17","CVCL_T834","K11-P17; HPS0072","Induced pluripotent stem cell","NCIt; C85045; Retinitis pigmentosa|ORDO; Orphanet_791; Retinitis pigmentosa","CVCL_T833 ! K11M4|CVCL_T835 ! K11PD18","GSM1227437",NA,"Transcriptome analysis by microarray"
"K21S4","CVCL_T836","K21-S04; HPS0073","Induced pluripotent stem cell","NCIt; C85045; Retinitis pigmentosa|ORDO; Orphanet_791; Retinitis pigmentosa","","GSM1227438|GSM1227439",NA,"Transcriptome analysis by microarray"
"K31M28","CVCL_T838","HPS0074","Induced pluripotent stem cell","NCIt; C85045; Retinitis pigmentosa|ORDO; Orphanet_791; Retinitis pigmentosa","","GSM1227440|GSM1227441",NA,"Transcriptome analysis by microarray"
"KA11","CVCL_RH49","iPS_KA11; DF(KA)-derived iPSC, clone #11","Induced pluripotent stem cell","","","GSM2038539|GSM2038561|GSM2185131",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"KA23","CVCL_RH50","iPS_KA23","Induced pluripotent stem cell","","","GSM2038540|GSM2038562",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"KD iPS","CVCL_WL00","KDiPS","Induced pluripotent stem cell","","","GSM2802511|GSM2802512",NA,NA
"KEP1","CVCL_DR13","Kep1","Induced pluripotent stem cell","","CVCL_DR14 ! KRV1","GSM1489214|GSM1489244|GSM1489454",NA,NA
"KRV1","CVCL_DR14","KRV-1","Induced pluripotent stem cell","","CVCL_DR13 ! KEP1","GSM1489215|GSM1489245|GSM1489455",NA,NA
"KSCBi002-A-2","CVCL_C1TW","hFSiPS3-1","Induced pluripotent stem cell","","","GSM4972458",NA,"Transcriptome analysis by RNAseq|SNP array analysis|Deep exome analysis"
"KSCBi003-A","CVCL_VE04","hAdMSCiPS1; hAdMSiPS1","Induced pluripotent stem cell","","","GSM4972452",NA,"SNP array analysis"
"KSCBi005-A-1","CVCL_WR11","CMC-hiPSC-003(Nestin-GFP); CMC-003i-Nestin.EGFP","Induced pluripotent stem cell","","","GSM4972455",NA,"SNP array analysis"
"KSCBi005-A-3","CVCL_WR13","CMC-hiPSC-003(PDX1-GFP); CMC-003i-Pdx1.EGFP","Induced pluripotent stem cell","","","GSM4972456",NA,"SNP array analysis"
"KSCBi010-A","CVCL_WR22","DKH005i-A; DHK-005iA; DKHi005-A","Induced pluripotent stem cell","NCIt; C168588; Senior-Loken syndrome|ORDO; Orphanet_3156; Senior-Loken syndrome","","GSM4972453",NA,"SNP array analysis"
"KSCBi011-A","CVCL_WR23","DKH090i-A; DHK-090iA; DKHi090-A","Induced pluripotent stem cell","NCIt; C129075; Leber congenital amaurosis|ORDO; Orphanet_65; Leber congenital amaurosis","","GSM4972454",NA,"SNP array analysis"
"KSCBi012-A","CVCL_A9Q4","NU01-EiPS07","Induced pluripotent stem cell","","","GSM4972459",NA,"SNP array analysis"
"KSCBi017-A","CVCL_C1TU","KSCBi013-A; PB01-EiPS21","Induced pluripotent stem cell","","CVCL_C6QE ! KSCBi017-B|CVCL_C6QF ! KSCBi017-C|CVCL_C6QG ! KSCBi017-D","GSM4972460",NA,"SNP array analysis"
"LiPSC-GR1.1","CVCL_RL65","50-001-02A","Induced pluripotent stem cell","","CVCL_RL66 ! LiPSC-GR1.2|CVCL_RH35 ! ND50038|CVCL_RH36 ! ND50039|CVCL_UX45 ! NH50191","GSM1854269",NA,"Genome sequenced|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis"
"LiPSC-GR1.2","CVCL_RL66","50-001-02D","Induced pluripotent stem cell","","CVCL_RL65 ! LiPSC-GR1.1|CVCL_RH35 ! ND50038|CVCL_RH36 ! ND50039|CVCL_UX45 ! NH50191","GSM1854270",NA,"Array-based CGH|Transcriptome analysis by microarray"
"LiPSC-PR1.0","CVCL_RL67","LiPSC-PR1","Induced pluripotent stem cell","","CVCL_RL68 ! LiPSC-PR2.0|CVCL_RL69 ! LiPSC-PR3.0","GSM1854264",NA,"Transcriptome analysis by microarray"
"LiPSC-PR2.0","CVCL_RL68","LiPSC-PR2","Induced pluripotent stem cell","","CVCL_RL67 ! LiPSC-PR1.0|CVCL_RL69 ! LiPSC-PR3.0","GSM1854265",NA,"Transcriptome analysis by microarray"
"LiPSC-PR3.0","CVCL_RL69","LiPSC-PR3","Induced pluripotent stem cell","","CVCL_RL67 ! LiPSC-PR1.0|CVCL_RL68 ! LiPSC-PR2.0","GSM1854266",NA,"Transcriptome analysis by microarray"
"LiPSC-TR1.1","CVCL_RL70","LiPSC TR1","Induced pluripotent stem cell","","CVCL_RL71 ! LiPSC-TR1.2","GSM1854259",NA,"Transcriptome analysis by microarray"
"LiPSC-TR1.2","CVCL_RL71","LiPSC TR2","Induced pluripotent stem cell","","CVCL_RL70 ! LiPSC-TR1.1","GSM1854260",NA,"Transcriptome analysis by microarray"
"LKA29","CVCL_ZX83","LCL(KA)-derived iPSC, clone #29","Induced pluripotent stem cell","","","GSM2185122",NA,"Transcriptome analysis by microarray"
"LKA36","CVCL_ZX84","LCL(KA)-derived iPSC, clone #36","Induced pluripotent stem cell","","","GSM2185123",NA,"Transcriptome analysis by microarray"
"LPB1","CVCL_ZX91","LiPSC_LPB1; LCL(PB)-derived iPSC, clone #1","Induced pluripotent stem cell","NCIt; C198603; Parkinson disease 2, autosomal recessive juvenile|ORDO; Orphanet_2828; Young-onset Parkinson disease","","GSM2185124",NA,"Transcriptome analysis by microarray"
"LPB7","CVCL_ZX92","LiPSC_LPB7; LCL(PB)-derived iPSC, clone #7","Induced pluripotent stem cell","NCIt; C198603; Parkinson disease 2, autosomal recessive juvenile|ORDO; Orphanet_2828; Young-onset Parkinson disease","","GSM2185125",NA,"Transcriptome analysis by microarray"
"LZ6+2","CVCL_B5R6","4F CB-iPSC-MSC, LZ6+2; PCBC03hsi2014031104; SC14-072","Induced pluripotent stem cell","","CVCL_B5R7 ! LZ6+3|CVCL_B5R8 ! LZ6+10","GSM1589807|GSM1589819|GSM1589939|GSM1589951",NA,"Transcriptome analysis by RNAseq|SNP array analysis|DNA methylation analysis"
"MA-002","CVCL_D2WX","MA002; MA-002S-1","Induced pluripotent stem cell","NCIt; C84397; Alpha-1 antitrypsin deficiency|ORDO; Orphanet_60; Alpha-1 antitrypsin deficiency","","GSM4182824|GSM4182836|GSM4182848",NA,"Transcriptome analysis by RNAseq"
"MA-011","CVCL_D2WY","MA011; MA011-S-6","Induced pluripotent stem cell","NCIt; C84397; Alpha-1 antitrypsin deficiency|ORDO; Orphanet_60; Alpha-1 antitrypsin deficiency","","GSM4182789|GSM4182860|GSM4182872",NA,"Transcriptome analysis by RNAseq"
"MBE0953","CVCL_E4ZR","MBE-00953","Induced pluripotent stem cell","NCIt; C35394; Primary open angle glaucoma","","GSM7036160|GSM7043210|GSM7043211|GSM7043212",NA,"SNP array analysis|Transcriptome analysis by single cell RNAseq"
"MBE1006","CVCL_E4ZV","MBE-01006","Induced pluripotent stem cell","NCIt; C35394; Primary open angle glaucoma","","GSM7036173|GSM7043202|GSM7043203|GSM7043204|GSM7043205|GSM7043206|GSM7043207|GSM7043208|GSM7043209",NA,"SNP array analysis|Transcriptome analysis by single cell RNAseq"
"MBE2817","CVCL_E5AB","MBE-02817","Induced pluripotent stem cell","NCIt; C35394; Primary open angle glaucoma","","GSM7036161|GSM7043210|GSM7043211|GSM7043212",NA,"SNP array analysis|Transcriptome analysis by single cell RNAseq"
"MBE2900","CVCL_E5AD","MBE-02900","Induced pluripotent stem cell","NCIt; C35394; Primary open angle glaucoma","","GSM7036162|GSM7043210|GSM7043211|GSM7043212",NA,"SNP array analysis|Transcriptome analysis by single cell RNAseq"
"MDS-2.13","CVCL_VH19","","Induced pluripotent stem cell","NCIt; C3247; Myelodysplastic syndrome","CVCL_VH20 ! MDS-2.A3|CVCL_VH22 ! N-2.8|CVCL_VH21 ! N-2.12|CVCL_VH24 ! N-2.A2|CVCL_VH23 ! N-2.A11","GSM1594193",NA,"Deep exome analysis"
"MDS-2.A3C","CVCL_VH26","","Induced pluripotent stem cell","NCIt; C3247; Myelodysplastic syndrome","","GSM1594192",NA,NA
"MDS-3.1","CVCL_VH15","","Induced pluripotent stem cell","NCIt; C3247; Myelodysplastic syndrome","CVCL_VH16 ! MDS-3.4|CVCL_VH17 ! MDS-3.5|CVCL_VH18 ! N-3.10","GSM1594194",NA,NA
"MDS1r(17)-1 iPSC","CVCL_DF95","MDS1 iPSC clone 1","Induced pluripotent stem cell","NCIt; C124852; Miller-Dieker syndrome|NCIt; C3360; Supernumerary circular chromosome|ORDO; Orphanet_531; Miller-Dieker syndrome","","GSM1274193",NA,NA
"MDS1r(17)-2 iPSC","CVCL_DF96","MDS1 iPSC clone 2","Induced pluripotent stem cell","NCIt; C124852; Miller-Dieker syndrome|NCIt; C3360; Supernumerary circular chromosome|ORDO; Orphanet_531; Miller-Dieker syndrome","","GSM1274194",NA,NA
"MDS2-1 iPSC","CVCL_DF97","MDS2 iPSC clone 1","Induced pluripotent stem cell","NCIt; C124852; Miller-Dieker syndrome|ORDO; Orphanet_531; Miller-Dieker syndrome","","GSM1274195",NA,NA
"MDS2-2 iPSC","CVCL_DF98","","Induced pluripotent stem cell","NCIt; C124852; Miller-Dieker syndrome|ORDO; Orphanet_531; Miller-Dieker syndrome","","GSM1274196",NA,NA
"MHHi006-A","CVCL_VN33","HSC1285_T-iPS2; hHSC1285iPS2; 1285; iPSC6","Induced pluripotent stem cell","","","GSM4340166",NA,"Transcriptome analysis by RNAseq"
"MHHi009-A-eGFP","CVCL_A7GP","hCBiPSC2-eGFP","Induced pluripotent stem cell","","","GSM4340172",NA,"Transcriptome analysis by RNAseq"
"MRC-iPS-11","CVCL_8343","Dotcom","Induced pluripotent stem cell","","","GSM607970|GSM608021",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"MRC-iPS-19","CVCL_D933","Scout","Induced pluripotent stem cell","","","GSM607971",NA,"DNA methylation analysis"
"MRC-iPS-25","CVCL_8433","Tic; MRC5-iPS#25; MRCiPS#25","Induced pluripotent stem cell","","","GSM520668|GSM520669|GSM520670|GSM607972|GSM607973|GSM607974|GSM608022|GSM608023",NA,"Transcriptome analysis by microarray|DNA methylation analysis|Glycosphingolipids analysis"
"MRC-iPS-75","CVCL_D992","Wags","Induced pluripotent stem cell","","","GSM607975",NA,"DNA methylation analysis"
"MRC-iPS-91","CVCL_E010","Polka","Induced pluripotent stem cell","","","GSM607976",NA,"DNA methylation analysis"
"MRC5-iPS2","CVCL_V234","MRC5_iPS2","Induced pluripotent stem cell","","","GSM248211|GSM248212|GSM579896|GSM579897",NA,"Transcriptome analysis by microarray"
"MRC5-RiPS-1.11","CVCL_C976","MRC5_RiPS_1.11","Induced pluripotent stem cell","","","GSM579915",NA,"Transcriptome analysis by microarray"
"MRC5-RiPS-1.8","CVCL_C979","MRC5_RiPS_1.8","Induced pluripotent stem cell","","","GSM579913",NA,"Transcriptome analysis by microarray"
"MRC5-RiPS-1.9","CVCL_C980","MRC5_RiPS_1.9","Induced pluripotent stem cell","","","GSM579914",NA,"Transcriptome analysis by microarray"
"MSiPS","CVCL_WJ18","Michael Snyder iPS","Induced pluripotent stem cell","NCIt; C26747; Type 2 diabetes mellitus","","GSE127045","ENCBS162TUX|ENCBS328OGH",NA
"NH1-1","CVCL_RM54","","Induced pluripotent stem cell","","","GSM627801",NA,"Transcriptome analysis by microarray"
"NH2-6","CVCL_RM55","","Induced pluripotent stem cell","","","GSM627808",NA,"Transcriptome analysis by microarray"
"NH50282","CVCL_YT96","Q1SA","Induced pluripotent stem cell","NCIt; C2887; Ataxia telangiectasia syndrome|ORDO; Orphanet_100; Ataxia telangiectasia","","GSM1847138|GSM1847139",NA,"Transcriptome analysis by RNAseq"
"NH50283","CVCL_YT97","Q3SA","Induced pluripotent stem cell","NCIt; C2887; Ataxia telangiectasia syndrome|ORDO; Orphanet_100; Ataxia telangiectasia","CVCL_YT98 ! NH50284","GSM1847140|GSM1847141",NA,"Transcriptome analysis by RNAseq"
"NH50284","CVCL_YT98","Q3SC","Induced pluripotent stem cell","NCIt; C2887; Ataxia telangiectasia syndrome|ORDO; Orphanet_100; Ataxia telangiectasia","CVCL_YT97 ! NH50283","GSM1847142|GSM1847143",NA,"Transcriptome analysis by RNAseq"
"P59M8","CVCL_T837","59M8; P59-M08; HPS0061","Induced pluripotent stem cell","NCIt; C85045; Retinitis pigmentosa|ORDO; Orphanet_791; Retinitis pigmentosa","CVCL_QX16 ! 59SCV3|CVCL_QX17 ! 59SV3|CVCL_QX18 ! 59SV4|CVCL_QX19 ! 59SV9|CVCL_QX67 ! P59M9","GSM1227442",NA,"Transcriptome analysis by microarray"
"PAE-iPS-1","CVCL_E019","Aries; PL-iPS-01","Induced pluripotent stem cell","","","GSM607993|GSM607994|GSM607995|GSM608025",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"PAE-iPS-11","CVCL_E021","Aquarius; PL-iPS-11","Induced pluripotent stem cell","","","GSM520713|GSM520714|GSM520715|GSM608000",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"PAE-iPS-4","CVCL_E025","Cancer; PL-iPS-04","Induced pluripotent stem cell","","","GSM607996|GSM607997",NA,"DNA methylation analysis"
"PAE-iPS-5","CVCL_E026","Leo; PL-iPS-05","Induced pluripotent stem cell","","","GSM607998|GSM607999",NA,"DNA methylation analysis"
"PB2","CVCL_T882","iPS_PB2","Induced pluripotent stem cell","NCIt; C198603; Parkinson disease 2, autosomal recessive juvenile|ORDO; Orphanet_2828; Young-onset Parkinson disease","","GSM2038549",NA,"Transcriptome analysis by microarray"
"PB20","CVCL_T884","iPS_PB20","Induced pluripotent stem cell","NCIt; C198603; Parkinson disease 2, autosomal recessive juvenile|ORDO; Orphanet_2828; Young-onset Parkinson disease","","GSM2038550",NA,"Transcriptome analysis by microarray"
"Peri-iPS-C1","CVCL_UG62","Peri-iPS-C1P20","Induced pluripotent stem cell","","CVCL_UG63 ! Peri-iPS-C2","GSM807100",NA,"Transcriptome analysis by microarray"
"Peri-iPS-C2","CVCL_UG63","Peri-iPS-C2P20","Induced pluripotent stem cell","","CVCL_UG62 ! Peri-iPS-C1","GSM807101",NA,"Transcriptome analysis by microarray"
"PGPC1_73","CVCL_B5NA","Personal Genome Project Canada 1 clone 73","Induced pluripotent stem cell","","CVCL_B5N8 ! PGPC1_30|CVCL_B5N9 ! PGPC1_67|CVCL_B5NB ! PGPC1_96","GSM4087812",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"PGPC14_26","CVCL_B5ND","Personal Genome Project Canada 14 clone 26","Induced pluripotent stem cell","","CVCL_B5NC ! PGPC14_16|CVCL_B5NE ! PGPC14_70|CVCL_B5NF ! PGPC14_94","GSM3834428",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"PGPC17_11","CVCL_B5NG","Personal Genome Project Canada 17 clone 11","Induced pluripotent stem cell","","CVCL_B5NJ ! PGPC17_4|CVCL_B5NK ! PGPC17_45|CVCL_B5NL ! PGPC17_80|CVCL_B5NI ! PGPC17_142","GSM3834429",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"PGPC3_75","CVCL_B5NP","Personal Genome Project Canada 3 clone 75","Induced pluripotent stem cell","","CVCL_B5NM ! PGPC3_23|CVCL_B5NN ! PGPC3_66|CVCL_B5NQ ! PGPC3_87|CVCL_B5NR ! PGPC3_93","GSM3834427",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"piPS7","CVCL_A4IB","","Induced pluripotent stem cell","","CVCL_A4IA ! piPS2|CVCL_A4IC ! piPS10|CVCL_A4ID ! piPS13","GSM748373|GSM748374|GSM748375",NA,"Transcriptome analysis by microarray"
"PiSZ1","CVCL_D2X4","PiSZ1-9-Cr1","Induced pluripotent stem cell","NCIt; C84397; Alpha-1 antitrypsin deficiency|ORDO; Orphanet_60; Alpha-1 antitrypsin deficiency","","GSM4182801|GSM4182813|GSM4182825",NA,"Transcriptome analysis by RNAseq"
"PiSZ2","CVCL_D2X5","PiSZ2-4-Cr1","Induced pluripotent stem cell","NCIt; C84397; Alpha-1 antitrypsin deficiency|ORDO; Orphanet_60; Alpha-1 antitrypsin deficiency","","GSM4182837|GSM4182849|GSM4182861",NA,"Transcriptome analysis by RNAseq"
"PiSZ3","CVCL_D2X6","PiSZ3-6-Cr3","Induced pluripotent stem cell","NCIt; C84397; Alpha-1 antitrypsin deficiency|ORDO; Orphanet_60; Alpha-1 antitrypsin deficiency","","GSM4182790|GSM4182802|GSM4182873",NA,"Transcriptome analysis by RNAseq"
"PiZZ1","CVCL_D2X8","PiZZ1-1-Cr4","Induced pluripotent stem cell","NCIt; C84397; Alpha-1 antitrypsin deficiency|ORDO; Orphanet_60; Alpha-1 antitrypsin deficiency","","GSM4182845|GSM4182857|GSM4182869",NA,"Transcriptome analysis by RNAseq"
"PiZZ2","CVCL_D2XC","PiZZ2-5-Cr1","Induced pluripotent stem cell","NCIt; C84397; Alpha-1 antitrypsin deficiency|ORDO; Orphanet_60; Alpha-1 antitrypsin deficiency","","GSM4182798|GSM4182810|GSM4182881",NA,"Transcriptome analysis by RNAseq"
"PiZZ3","CVCL_D2XD","PIZZ3; PiZZ3-1-Cr3","Induced pluripotent stem cell","NCIt; C84397; Alpha-1 antitrypsin deficiency|ORDO; Orphanet_60; Alpha-1 antitrypsin deficiency","","GSM4182822|GSM4182834|GSM4182846",NA,"Transcriptome analysis by RNAseq"
"PiZZ6","CVCL_D2XE","PiZZ6S-3","Induced pluripotent stem cell","NCIt; C84397; Alpha-1 antitrypsin deficiency|ORDO; Orphanet_60; Alpha-1 antitrypsin deficiency","","GSM4182858|GSM4182870|GSM4182882",NA,"Transcriptome analysis by RNAseq"
"PomD-iPSC A10","CVCL_IM67","","Induced pluripotent stem cell","NCIt; C84734; Glycogen storage disease type II|ORDO; Orphanet_365; Glycogen storage disease due to acid maltase deficiency","CVCL_IM68 ! PomD-iPSC A17|CVCL_IM69 ! PomD-iPSC A25","GSM674579",NA,"Transcriptome analysis by microarray"
"PomD-iPSC A17","CVCL_IM68","","Induced pluripotent stem cell","NCIt; C84734; Glycogen storage disease type II|ORDO; Orphanet_365; Glycogen storage disease due to acid maltase deficiency","CVCL_IM67 ! PomD-iPSC A10|CVCL_IM69 ! PomD-iPSC A25","GSM674580",NA,"Transcriptome analysis by microarray"
"PomD-iPSC A25","CVCL_IM69","","Induced pluripotent stem cell","NCIt; C84734; Glycogen storage disease type II|ORDO; Orphanet_365; Glycogen storage disease due to acid maltase deficiency","CVCL_IM67 ! PomD-iPSC A10|CVCL_IM68 ! PomD-iPSC A17","GSM674582",NA,NA
"PomD-iPSC B03","CVCL_IM70","","Induced pluripotent stem cell","NCIt; C84734; Glycogen storage disease type II|ORDO; Orphanet_365; Glycogen storage disease due to acid maltase deficiency","","GSM674581",NA,"Transcriptome analysis by microarray"
"PPAC1-C-iPSCs","CVCL_D1GW","PPAC1-C; PPAC1C","Induced pluripotent stem cell","NCIt; C202612; Progressive pseudorheumatoid dysplasia|ORDO; Orphanet_1159; Progressive pseudorheumatoid arthropathy of childhood","","GSM7192017|GSM7192018|GSM7192019|GSM7192031",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by single cell RNAseq"
"PPAC1-iPSCs","CVCL_D1GV","PPAC1","Induced pluripotent stem cell","NCIt; C202612; Progressive pseudorheumatoid dysplasia|ORDO; Orphanet_1159; Progressive pseudorheumatoid arthropathy of childhood","","GSM7192020|GSM7192021|GSM7192022|GSM7192030",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by single cell RNAseq"
"PPAC4-iPSCs","CVCL_D1GX","PPAC4","Induced pluripotent stem cell","NCIt; C202612; Progressive pseudorheumatoid dysplasia|ORDO; Orphanet_1159; Progressive pseudorheumatoid arthropathy of childhood","","GSM7192023|GSM7192024|GSM7192025",NA,"Transcriptome analysis by RNAseq"
"PS2-1","CVCL_T875","","Induced pluripotent stem cell","NCIt; C123413; Alzheimer's disease 4|ORDO; Orphanet_1020; Early-onset autosomal dominant Alzheimer disease","","GSM701544",NA,"Transcriptome analysis by microarray"
"PS2-2","CVCL_T876","","Induced pluripotent stem cell","NCIt; C123413; Alzheimer's disease 4|ORDO; Orphanet_1020; Early-onset autosomal dominant Alzheimer disease","","GSM701545",NA,"Transcriptome analysis by microarray"
"RC2 100 3 Cr-1","CVCL_C933","100 3Cr-1; iPS AAT #100-3Cr-1; 100-3-Cr1; 100-3; PiZZ100","Induced pluripotent stem cell","NCIt; C84397; Alpha-1 antitrypsin deficiency|ORDO; Orphanet_60; Alpha-1 antitrypsin deficiency","","GSM4182788|GSM4182800|GSM4182812",NA,"Transcriptome analysis by RNAseq"
"RTT-1155del32 C15","CVCL_YL26","iPSC-RTT clone 15","Induced pluripotent stem cell","NCIt; C75488; Rett syndrome|ORDO; Orphanet_778; Rett syndrome","","GSM525409|GSM525410|GSM525411",NA,"Transcriptome analysis by microarray"
"RTT-1155del32 C18","CVCL_YL32","iPSC-RTT clone 18","Induced pluripotent stem cell","NCIt; C75488; Rett syndrome|ORDO; Orphanet_778; Rett syndrome","","GSM525412|GSM525413|GSM525414",NA,"Transcriptome analysis by microarray"
"S1123-01 iPS #1","CVCL_A2TW","S1123-01#1","Induced pluripotent stem cell","","","GSM1019334",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray"
"S1123-01 iPS #2","CVCL_A2TX","S1123-01#2","Induced pluripotent stem cell","","","GSM1019336",NA,"Transcriptome analysis by microarray"
"S1123-01 iPS #3","CVCL_A2TY","S1123-01#3; S1123-01-i3","Induced pluripotent stem cell","","","GSM1019337",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray"
"S1123-01 iPS #4","CVCL_A2TZ","S1123-01#4","Induced pluripotent stem cell","","","GSM1019338",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray"
"S1123-02 iPS #11","CVCL_A2UC","S1123-02#11","Induced pluripotent stem cell","","","GSM1019340",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray"
"S1123-02 iPS #17","CVCL_A2UD","S1123-02#17","Induced pluripotent stem cell","","","GSM1019341",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray"
"S1123-02 iPS #2","CVCL_A2UA","S1123-02#2","Induced pluripotent stem cell","","","GSM1019348",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray"
"S1123-02 iPS #5","CVCL_A2UB","S1123-02#5","Induced pluripotent stem cell","","","GSM1019339",NA,"Transcriptome analysis by microarray"
"S1123-03 iPS #1","CVCL_A2UE","S1123-03#1","Induced pluripotent stem cell","NCIt; C88412; Autism spectrum disorder","","GSM1019342",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray"
"S1123-03 iPS #2","CVCL_A2UF","S1123-03#2","Induced pluripotent stem cell","NCIt; C88412; Autism spectrum disorder","","GSM1019343",NA,"Transcriptome analysis by microarray"
"S1123-03 iPS #8","CVCL_A2UG","S1123-03#8","Induced pluripotent stem cell","NCIt; C88412; Autism spectrum disorder","","GSM1019344",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray"
