"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"Twin-DS","CVCL_B4L1","T1DS","Finite cell line","NCIt; C2993; Down syndrome|ORDO; Orphanet_870; Down syndrome","","GSE123028|GSE135500|GSM1338307|GSM1338308|GSM1338343|GSM1338341|GSM1338311|GSM1338313|GSM1338315|GSM1338317|GSM1333659|GSM1333661",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|Transcriptome analysis by single cell RNAseq"
"Twin-N","CVCL_B4L2","T2N","Finite cell line","","","GSE123028|GSE135500|GSM1338309|GSM1338310|GSM1338344|GSM1338342|GSM1338312|GSM1338314|GSM1338316|GSM1338318|GSM1333658|GSM1333660",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|Transcriptome analysis by single cell RNAseq"
"UCF0010","CVCL_B4P9","","Finite cell line","","","GSM606652",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0011","CVCL_B4PA","","Finite cell line","","","GSM606710",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0012","CVCL_B4PB","","Finite cell line","","","GSM606711",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0018","CVCL_B4PC","","Finite cell line","","CVCL_B4UL ! UCB0018|CVCL_B4UM ! UCT0018","GSM431663|GSM606712",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0019","CVCL_B4PD","","Finite cell line","","CVCL_B4UN ! UCB0019|CVCL_B4UP ! UCT0019","GSM431664|GSM606713",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0022","CVCL_B4PE","","Finite cell line","","","GSM606714",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0023","CVCL_B4PF","","Finite cell line","","","GSM606715",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0024","CVCL_B4PG","","Finite cell line","","CVCL_B4UQ ! UCB0024|CVCL_B4UR ! UCT0024","GSM431665|GSM606716",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0025","CVCL_B4PH","","Finite cell line","","CVCL_B4US ! UCB0025|CVCL_B4UT ! UCT0025","GSM431666|GSM606732",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0026","CVCL_B4PI","","Finite cell line","","","GSM606717",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0028","CVCL_B4PJ","","Finite cell line","","","GSM606718",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0029","CVCL_B4PK","","Finite cell line","","","GSM606719",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0033","CVCL_B4PL","","Finite cell line","","","GSM606720",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0034","CVCL_B4PM","","Finite cell line","","CVCL_B4UU ! UCB0034|CVCL_B4UV ! UCT0034","GSM431667|GSM606733",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0039","CVCL_B4PN","","Finite cell line","","","GSM606741",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0040","CVCL_B4PP","","Finite cell line","","","GSM606734",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0041","CVCL_B4UX","","Finite cell line","","CVCL_B4UW ! UCB0041|CVCL_B4UY ! UCT0041","GSM431668",NA,"Transcriptome analysis by microarray"
"UCF0042","CVCL_B4PQ","","Finite cell line","","CVCL_B4UZ ! UCB0042|CVCL_B4V0 ! UCT0042","GSM431669|GSM606735",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0043","CVCL_B4PR","","Finite cell line","","","GSM606736",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0045","CVCL_B4V2","","Finite cell line","","CVCL_B4V1 ! UCB0045|CVCL_B4V3 ! UCT0045","GSM431670",NA,"Transcriptome analysis by microarray"
"UCF0047","CVCL_B4PS","","Finite cell line","","","GSM606737",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0048","CVCL_B4PT","","Finite cell line","","CVCL_B4V4 ! UCB0048|CVCL_B4V5 ! UCT0048","GSM431671|GSM606738",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0049","CVCL_B4PU","","Finite cell line","","CVCL_B4V6 ! UCB0049|CVCL_B4V7 ! UCT0049","GSM431672|GSM606739",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0050","CVCL_B4V9","","Finite cell line","","CVCL_B4V8 ! UCB0050|CVCL_B4VA ! UCT0050","GSM431673",NA,"Transcriptome analysis by microarray"
"UCF0051","CVCL_B4PV","","Finite cell line","","CVCL_B4VB ! UCB0051|CVCL_B4VC ! UCT0051","GSM431674|GSM606740",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0052","CVCL_B4PW","","Finite cell line","","","GSM606742",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0055","CVCL_B4VE","","Finite cell line","","CVCL_B4VD ! UCB0055|CVCL_B4VF ! UCT0055","GSM431675",NA,"Transcriptome analysis by microarray"
"UCF0056","CVCL_B4PX","","Finite cell line","","","GSM606743",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0057","CVCL_B4PY","","Finite cell line","","","GSM606744",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0058","CVCL_B4PZ","","Finite cell line","","","GSM606793",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0060","CVCL_B4Q0","","Finite cell line","","CVCL_B4VG ! UCB0060|CVCL_B4VH ! UCT0060","GSM431676|GSM606745",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0062","CVCL_B4Q1","","Finite cell line","","CVCL_B4VI ! UCB0062|CVCL_B4VJ ! UCT0062","GSM431677|GSM606746",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0068","CVCL_B4Q2","","Finite cell line","","","GSM606747",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0070","CVCL_B4Q3","","Finite cell line","","CVCL_B4VK ! UCB0070|CVCL_B4VL ! UCT0070","GSM431678|GSM606748",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0075","CVCL_B4Q4","","Finite cell line","","","GSM606828",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0078","CVCL_B4Q5","","Finite cell line","","CVCL_B4VM ! UCB0078|CVCL_B4VN ! UCT0078","GSM431679|GSM606763",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0079","CVCL_B4Q6","","Finite cell line","","CVCL_B4VP ! UCB0079|CVCL_B4VQ ! UCT0079","GSM431680|GSM606829",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0081","CVCL_B4VS","","Finite cell line","","CVCL_B4VR ! UCB0081|CVCL_B4VT ! UCT0081","GSM431681",NA,"Transcriptome analysis by microarray"
"UCF0082","CVCL_B4Q7","","Finite cell line","","","GSM606819",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0083","CVCL_B4Q8","","Finite cell line","","CVCL_B4VU ! UCB0083|CVCL_B4VV ! UCT0083","GSM431682|GSM606820",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0084","CVCL_B4Q9","","Finite cell line","","","GSM606821",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0086","CVCL_B4QA","","Finite cell line","","CVCL_B4VW ! UCB0086|CVCL_B4VX ! UCT0086","GSM431683|GSM606822",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0087","CVCL_B4QB","","Finite cell line","","CVCL_B4VY ! UCB0087|CVCL_B4VZ ! UCT0087","GSM431684|GSM606823",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0088","CVCL_B4QC","","Finite cell line","","CVCL_B4W0 ! UCB0088|CVCL_B4W1 ! UCT0088","GSM431685|GSM606824",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0089","CVCL_B4QD","","Finite cell line","","","GSM606799",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0090","CVCL_B4QE","","Finite cell line","","","GSM606784",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0092","CVCL_B4QF","","Finite cell line","","","GSM606773",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0093","CVCL_B4QG","","Finite cell line","","CVCL_B4W2 ! UCB0093|CVCL_B4W3 ! UCT0093","GSM431686|GSM606785",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0094","CVCL_B4W5","","Finite cell line","","CVCL_B4W4 ! UCB0094|CVCL_B4W6 ! UCT0094","GSM431687",NA,"Transcriptome analysis by microarray"
"UCF0095","CVCL_B4QH","","Finite cell line","","CVCL_B4W7 ! UCB0095|CVCL_B4W8 ! UCT0095","GSM431688|GSM606786",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0097","CVCL_B4QI","","Finite cell line","","CVCL_B4W9 ! UCB0097|CVCL_B4WA ! UCT0097","GSM431689|GSM606774",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0098","CVCL_B4QJ","","Finite cell line","","","GSM606651",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0099","CVCL_B4QK","","Finite cell line","","","GSM606775",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0100","CVCL_B4QL","","Finite cell line","","CVCL_B4WB ! UCB0100|CVCL_B4WC ! UCT0100","GSM431690|GSM606776",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0101","CVCL_B4QM","","Finite cell line","","","GSM606698",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0102","CVCL_B4QN","","Finite cell line","","","GSM606699",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0103","CVCL_B4QP","","Finite cell line","","CVCL_B4WD ! UCB0103|CVCL_B4WE ! UCT0103","GSM431691|GSM606777",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0105","CVCL_B4QQ","","Finite cell line","","CVCL_B4WF ! UCB0105|CVCL_B4WG ! UCT0105","GSM431692|GSM606787",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0106","CVCL_B4QR","","Finite cell line","","","GSM606788",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0108","CVCL_B4QS","","Finite cell line","","CVCL_B4WH ! UCB0108|CVCL_B4WI ! UCT0108","GSM431693|GSM606789",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0110","CVCL_B4QT","","Finite cell line","","CVCL_B4WJ ! UCB0110|CVCL_B4WK ! UCT0110","GSM431694|GSM606790",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0112","CVCL_B4QU","","Finite cell line","","CVCL_B4WL ! UCB0112|CVCL_B4WM ! UCT0112","GSM431695|GSM606791",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0113","CVCL_B4QV","","Finite cell line","","CVCL_B4WN ! UCB0113|CVCL_B4WP ! UCT0113","GSM431696|GSM606700",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0114","CVCL_B4QW","","Finite cell line","","CVCL_B4WQ ! UCB0114|CVCL_B4WR ! UCT0114","GSM431697|GSM606751",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0115","CVCL_B4QX","","Finite cell line","","CVCL_B4WS ! UCB0115|CVCL_B4WT ! UCT0115","GSM431698|GSM606757",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0116","CVCL_B4QY","","Finite cell line","","CVCL_B4WU ! UCB0116|CVCL_B4WV ! UCT0116","GSM431699|GSM606701",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0117","CVCL_B4QZ","","Finite cell line","","CVCL_B4WW ! UCB0117|CVCL_B4WX ! UCT0117","GSM431700|GSM606702",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0119","CVCL_B4R0","","Finite cell line","","CVCL_B4WY ! UCB0119|CVCL_B4WZ ! UCT0119","GSM431701|GSM606764",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0120","CVCL_B4R1","","Finite cell line","","","GSM606758",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0121","CVCL_B4R2","","Finite cell line","","CVCL_B4X0 ! UCB0121|CVCL_B4X1 ! UCT0121","GSM431702|GSM606759",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0122","CVCL_B4R3","","Finite cell line","","CVCL_B4X2 ! UCB0122|CVCL_B4X3 ! UCT0122","GSM431703|GSM606760",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0123","CVCL_B4R4","","Finite cell line","","","GSM606721",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0124","CVCL_B4R5","","Finite cell line","","CVCL_B4X4 ! UCB0124|CVCL_B4X5 ! UCT0124","GSM431704|GSM606761",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0125","CVCL_B4R6","","Finite cell line","","CVCL_B4X6 ! UCB0125|CVCL_B4X7 ! UCT0125","GSM431705|GSM606762",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0128","CVCL_B4R7","","Finite cell line","","CVCL_B4X8 ! UCB0128|CVCL_B4X9 ! UCT0128","GSM431706|GSM606722",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0129","CVCL_B4R8","","Finite cell line","","","GSM606792",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0130","CVCL_B4R9","","Finite cell line","","CVCL_B4XA ! UCB0130|CVCL_B4XB ! UCT0130","GSM431707|GSM606753",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0131","CVCL_B4RA","","Finite cell line","","","GSM606794",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0132","CVCL_B4RB","","Finite cell line","","","GSM606795",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0133","CVCL_B4RC","","Finite cell line","","","GSM606756",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0134","CVCL_B4RD","","Finite cell line","","","GSM606752",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0137","CVCL_B4RE","","Finite cell line","","CVCL_B4XC ! UCB0137|CVCL_B4XD ! UCT0137","GSM431708|GSM606754",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0138","CVCL_B4RF","","Finite cell line","","","GSM606755",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0139","CVCL_B4RG","","Finite cell line","","CVCL_B4XE ! UCB0139|CVCL_B4XF ! UCT0139","GSM431709|GSM606655",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0140","CVCL_B4RH","","Finite cell line","","CVCL_B4XG ! UCB0140|CVCL_B4XH ! UCT0140","GSM431710|GSM606656",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0141","CVCL_B4RI","","Finite cell line","","CVCL_B4XI ! UCB0141|CVCL_B4XJ ! UCT0141","GSM431711|GSM606657",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0142","CVCL_B4RJ","","Finite cell line","","","GSM606658",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0144","CVCL_B4RK","","Finite cell line","","CVCL_B4XK ! UCB0144|CVCL_B4XL ! UCT0144","GSM431712|GSM606659",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0146","CVCL_B4RL","","Finite cell line","","","GSM606660",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0149","CVCL_B4RM","","Finite cell line","","","GSM606661",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0150","CVCL_B4RN","","Finite cell line","","","GSM606800",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0152","CVCL_B4RP","","Finite cell line","","CVCL_B4XM ! UCB0152|CVCL_B4XN ! UCT0152","GSM431713|GSM606662",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0154","CVCL_B4RQ","","Finite cell line","","","GSM606723",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0155","CVCL_B4RR","","Finite cell line","","CVCL_B4XP ! UCB0155|CVCL_B4XQ ! UCT0155","GSM431714|GSM606663",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0159","CVCL_B4RS","","Finite cell line","","","GSM606664",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0161","CVCL_B4RT","","Finite cell line","","CVCL_B5B4 ! UCB0161","GSM606665",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0164","CVCL_B4RU","","Finite cell line","","CVCL_B4XR ! UCB0164|CVCL_B4XS ! UCT0164","GSM431715|GSM606703",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0165","CVCL_B4RV","","Finite cell line","","","GSM606724",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0167","CVCL_B4RW","","Finite cell line","","CVCL_B4XT ! UCB0167|CVCL_B4XU ! UCT0167","GSM431716|GSM606666",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0168","CVCL_B4RX","","Finite cell line","","","GSM606765",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0169","CVCL_B4RY","","Finite cell line","","CVCL_B4XV ! UCB0169|CVCL_B4XW ! UCT0169","GSM431717|GSM606667",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0171","CVCL_B4RZ","","Finite cell line","","","GSM606668",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0172","CVCL_B4XY","","Finite cell line","","CVCL_B4XX ! UCB0172|CVCL_B4XZ ! UCT0172","GSM431718",NA,"Transcriptome analysis by microarray"
"UCF0174","CVCL_B4S0","","Finite cell line","","","GSM606669",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0176","CVCL_B4S1","","Finite cell line","","CVCL_B4Y0 ! UCB0176|CVCL_B4Y1 ! UCT0176","GSM431719|GSM606670",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0177","CVCL_B4S2","","Finite cell line","","CVCL_B4Y2 ! UCB0177|CVCL_B4Y3 ! UCT0177","GSM431720|GSM606671",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0180","CVCL_B4S3","","Finite cell line","","CVCL_B4Y4 ! UCB0180|CVCL_B4Y5 ! UCT0180","GSM431721|GSM606672",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0181","CVCL_B4S4","","Finite cell line","","CVCL_B4Y6 ! UCB0181|CVCL_B4Y7 ! UCT0181","GSM431722|GSM606673",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0183","CVCL_B4S5","","Finite cell line","","CVCL_B4Y8 ! UCB0183|CVCL_B4Y9 ! UCT0183","GSM431723|GSM606674",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0184","CVCL_B4UD","","Finite cell line","","","GSM606807",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0185","CVCL_B4S6","","Finite cell line","","","GSM606675",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0187","CVCL_B4S7","","Finite cell line","","CVCL_B4YA ! UCB0187|CVCL_B4YB ! UCT0187","GSM431724|GSM606676",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0188","CVCL_B4S8","","Finite cell line","","CVCL_B4YC ! UCB0188|CVCL_B4YD ! UCT0188","GSM431725|GSM606808",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0189","CVCL_B4S9","","Finite cell line","","","GSM606796",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0190","CVCL_B4SA","","Finite cell line","","","GSM606809",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0193","CVCL_B4SB","","Finite cell line","","","GSM606810",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0194","CVCL_B4SC","","Finite cell line","","","GSM606811",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0195","CVCL_B4SD","","Finite cell line","","","GSM606812",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0198","CVCL_B4SE","","Finite cell line","","","GSM606650",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0201","CVCL_B4SF","","Finite cell line","","","GSM606766",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0202","CVCL_B4SG","","Finite cell line","","","GSM606813",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0204","CVCL_B4SH","","Finite cell line","","","GSM606814",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0205","CVCL_B4SI","","Finite cell line","","","GSM606767",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0210","CVCL_B4SJ","","Finite cell line","","","GSM606825",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0211","CVCL_B4SK","","Finite cell line","","","GSM606815",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0212","CVCL_B4SL","","Finite cell line","","","GSM606801",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0216","CVCL_B4SM","","Finite cell line","","","GSM606816",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0217","CVCL_B4SN","","Finite cell line","","CVCL_B4YE ! UCB0217|CVCL_B4YF ! UCT0217","GSM431726|GSM606817",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0218","CVCL_B4SP","","Finite cell line","","CVCL_B4YG ! UCB0218|CVCL_B4YH ! UCT0218","GSM431727|GSM606749",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0221","CVCL_B4SQ","","Finite cell line","","","GSM606818",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0222","CVCL_B4SR","","Finite cell line","","","GSM606725",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0223","CVCL_B4SS","","Finite cell line","","CVCL_B4YI ! UCB0223|CVCL_B4YJ ! UCT0223","GSM431728|GSM606677",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0225","CVCL_B4ST","","Finite cell line","","CVCL_B4YK ! UCB0225|CVCL_B4YL ! UCT0225","GSM431729|GSM606726",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0226","CVCL_B4SU","","Finite cell line","","CVCL_B4YM ! UCB0226|CVCL_B4YN ! UCT0226","GSM431730|GSM606727",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0227","CVCL_B4SV","","Finite cell line","","CVCL_B4YP ! UCB0227|CVCL_B4YQ ! UCT0227","GSM431731|GSM606678",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0228","CVCL_B4SW","","Finite cell line","","CVCL_B4YR ! UCB0228|CVCL_B4YS ! UCT0228","GSM431732|GSM606728",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0230","CVCL_B4SX","","Finite cell line","","","GSM606729",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0231","CVCL_B4SY","","Finite cell line","","","GSM606679",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0234","CVCL_B4SZ","","Finite cell line","","CVCL_B4YT ! UCB0234|CVCL_B4YU ! UCT0234","GSM431733|GSM606680",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0235","CVCL_B4T0","","Finite cell line","","","GSM606653",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0236","CVCL_B4T1","","Finite cell line","","","GSM606768",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0239","CVCL_B4T2","","Finite cell line","","","GSM606681",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0242","CVCL_B4T3","","Finite cell line","","","GSM606682",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0243","CVCL_B4T4","","Finite cell line","","CVCL_B4YV ! UCB0243|CVCL_B4YW ! UCT0243","GSM431734|GSM606704",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0244","CVCL_B4T5","","Finite cell line","","","GSM606705",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0245","CVCL_B4T6","","Finite cell line","","","GSM606769",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0246","CVCL_B4T7","","Finite cell line","","","GSM606706",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0247","CVCL_B4T8","","Finite cell line","","","GSM606778",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0249","CVCL_B4T9","","Finite cell line","","","GSM606707",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0250","CVCL_B4TA","","Finite cell line","","","GSM606797",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0251","CVCL_B4TB","","Finite cell line","","CVCL_B4YX ! UCB0251|CVCL_B4YY ! UCT0251","GSM431735|GSM606683",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0252","CVCL_B4TC","","Finite cell line","","","GSM606779",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0253","CVCL_B4TD","","Finite cell line","","CVCL_B4YZ ! UCB0253|CVCL_B4Z0 ! UCT0253","GSM431736|GSM606708",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0254","CVCL_B4TE","","Finite cell line","","","GSM606730",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0255","CVCL_B4TF","","Finite cell line","","CVCL_B4Z1 ! UCB0255|CVCL_B4Z2 ! UCT0255","GSM431737|GSM606709",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0257","CVCL_B4TG","","Finite cell line","","","GSM606687",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0258","CVCL_B4TH","","Finite cell line","","","GSM606750",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0262","CVCL_B4TI","","Finite cell line","","","GSM606802",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0266","CVCL_B4TJ","","Finite cell line","","","GSM606770",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0267","CVCL_B4TK","","Finite cell line","","","GSM606688",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0268","CVCL_B4TL","","Finite cell line","","","GSM606771",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0270","CVCL_B4TM","","Finite cell line","","CVCL_B4Z3 ! UCB0270|CVCL_B4Z4 ! UCT0270","GSM431738|GSM606780",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0271","CVCL_B4TN","","Finite cell line","","CVCL_B4Z5 ! UCB0271|CVCL_B4Z6 ! UCT0271","GSM431739|GSM606684",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0272","CVCL_B4TP","","Finite cell line","","","GSM606827",NA,"SNP array analysis|MicroRNAs array analysis"
