"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"PaTu 8988s","CVCL_1846","PA-TU-8988S; PaTu8988s; PaTu8988S; PATU8988S; PaTu 8988 S; PaTu-8988s; PATU-8988S; PATU-S; PA-TU S","Cancer cell line","NCIt; C8294; Pancreatic adenocarcinoma","CVCL_1847 ! PaTu 8988t","GSM887503|GSM888585",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Protein expression by reverse-phase protein arrays|Metabolome analysis"
"PaTu 8988t","CVCL_1847","PA-TU-8988T; PaTu8988t; PaTu8988T; PATU8988T; PaTu 8988 T; PaTu-8988t; PATU-8988T; PATU-T; PA-TU T; 8988T; PaCL4","Cancer cell line","NCIt; C8294; Pancreatic adenocarcinoma","CVCL_1846 ! PaTu 8988s","GSM206535|GSM385524|GSM385535|GSM816667|GSM827178|GSM887504|GSM888586|GSM16703371|IGRhCellID=PA-TU-8988T%20GEO","ENCBS158AAA","Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|Metabolome analysis"
"PC-14","CVCL_1640","PC 14; PC14","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM827410|GSM887505|GSM888587|GSM1670338",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"PC-3","CVCL_0035","PC3; PC.3","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM2171|GSM50225|GSM50289|GSM91930|GSM142459|GSM142460|GSM482670|GSM525804|GSM595615|GSM648823|GSM743480|GSM750835|GSM784792|GSM799370|GSM799433|GSM847110|GSM844675|GSM844674|GSM887506|GSM888588|GSM1153442|GSM1178542|GSM1178543|GSM1181274|GSM1181303|GSM1374817|GSM1374818|GSM1670339|GSM2124647|GSM4962583|GSM4962584|GSM4962585|GSM4962586|GSM4962587|GSM4962588|GSM4962589|GSM4962590|GSM4962591","ENCBS420VDY|ENCBS451OVM|ENCBS504WVV|ENCBS596CTT|ENCBS608AAA|ENCBS609AAA","Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|CNV analysis|Deep proteome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|GPI-anchored proteins analysis by proteomics|Fluorescence phenotype profiling|lncRNA expression profiling|Metabolome analysis|Secretome proteome analysis|Deep antibody staining analysis|Glycoproteome analysis by proteomics"
"PC-3 [Human lung carcinoma]","CVCL_S982","PC-3; PC3; JPC-3; PC3JPC3","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM827580|GSM1670340",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"PC-3-AR","CVCL_C3HH","PC3-AR","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM3407115|GSM3407116|GSM3407117|GSM3407118|GSM3407119|GSM3407120|GSM3407121|GSM3407122|GSM3407123",NA,"Transcriptome analysis by RNAseq"
"PC-346C","CVCL_4883","PC346C","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM539100|GSM539101|GSM539102|GSM539103|GSM539104|GSM539105|GSM539106|GSM539107|GSM539108|GSM539109|GSM539110|GSM539111|GSM1374819",NA,"Transcriptome analysis by microarray"
"PC-3M","CVCL_9555","PC3-M; PC-3/M; PC3M; Pc3M","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM1178559|GSM1178560|GSM1178561",NA,"Transcriptome analysis by microarray"
"PC-9","CVCL_B260","PC9; PC-9/S1; PC-9S1","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM434290|GSM481160|GSM784274|GSM794406|GSM827407|GSM1374821|GSM5599283|IGRhCellID=PC9GEO","ENCBS177ANS|ENCBS480XRH|ENCBS761VSF|ENCBS987JQH","Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Protein expression by reverse-phase protein arrays|Deep phosphoproteome analysis|Deep membrane proteome analysis"
"PC-9/DR1","CVCL_DI33","PC-9 DR1","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM481167",NA,NA
"PC-9/DR2","CVCL_DI34","PC-9 DR2","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM481168",NA,NA
"PC-9/DR3","CVCL_DI35","PC-9 DR3","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM481169",NA,NA
"PC-9/DR4","CVCL_DI36","PC-9 DR4","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM481170",NA,NA
"PC-9/DR5","CVCL_DI37","PC-9 DR5","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM481171",NA,NA
"PC-9/DR6","CVCL_DI38","PC-9 DR6","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM481172",NA,NA
"PC-9/GR1","CVCL_DI28","PC-9 GR1","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM481161",NA,NA
"PC-9/GR2","CVCL_DI29","PC-9 GR2; PC9-GR2","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM481162|GSM1960268|GSM1960269|GSM1960270|GSM1960271",NA,"Transcriptome analysis by RNAseq"
"PC-9/GR3","CVCL_DI30","PC-9 GR3; PC9-GR3","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM481163|GSM1960272|GSM1960273|GSM1960274|GSM1960275",NA,"Transcriptome analysis by RNAseq"
"PC-9/GR4","CVCL_DH34","PC-9 GR4; PC9GR4; GR4","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM925738|GSM481164",NA,NA
"PC-9/GR5","CVCL_DI31","PC-9 GR5","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM481165",NA,NA
"PC-9/GR6","CVCL_DI32","PC-9 GR6","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM481166",NA,NA
"PC-9/WZR09","CVCL_DG30","WZR09; WZR9","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM925739",NA,NA
"PC-9/WZR10","CVCL_DG31","WZR10","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM925740",NA,NA
"PC-9/WZR11","CVCL_DG32","WZR11","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM925741",NA,NA
"PC-9/WZR12","CVCL_DG33","WZR12","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM925742",NA,NA
"PC-9/ZD","CVCL_V337","PC9 ZD","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM1374824",NA,"Transcriptome analysis by microarray"
"PC/JW","CVCL_B262","PC-JW; PCJW; JW","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM1374825",NA,"Transcriptome analysis by microarray|Deep proteome analysis"
"PC3-EMT1","CVCL_B0CN","","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM1063982",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"PC3-EMT12","CVCL_B0E4","","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM1063983",NA,"Transcriptome analysis by microarray"
"PC3-EMT14","CVCL_B0E3","PC3-emt; PC3-EMT; PCE EMT","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM1063984",NA,"Transcriptome analysis by microarray"
"PC3-epi","CVCL_B0CB","PC3-Epi","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM1063981",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"PC346DCC","CVCL_IP21","","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM539100|GSM539101|GSM539102|GSM539103",NA,"Transcriptome analysis by microarray"
"PC346Flu1","CVCL_IP22","PC346FLU1","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM539104|GSM539105|GSM539106|GSM539107|GSM1374820",NA,"Transcriptome analysis by microarray"
"PC346Flu2","CVCL_IP23","","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM539108|GSM539109|GSM539110|GSM539111",NA,"Transcriptome analysis by microarray"
"PC9-BrM3","CVCL_XA19","","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM354013|GSM354014|GSM2194119|GSM2194120|GSM2194121",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"PC9-LeptoM","CVCL_XA20","PC9 LeptoM","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM2194124|GSM2194125",NA,"Transcriptome analysis by RNAseq"
"PC9-TGL","CVCL_XA18","","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM354009|GSM354010|GSM2194116|GSM2194117|GSM2194118",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"PCI-04B","CVCL_C171","PCI-4B; PCI4B; PCI-4M; PCI-4.2","Cancer cell line","NCIt; C4044; Laryngeal squamous cell carcinoma|ORDO; Orphanet_494550; Squamous cell carcinoma of the larynx","CVCL_C170 ! PCI-04A","GSM827146|GSM1670344",NA,"Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"PCI-06A","CVCL_C173","PCI-6A; PCI6A; PCI-6T; PCI-6.1","Cancer cell line","NCIt; C8183; Tonsillar squamous cell carcinoma|ORDO; Orphanet_502363; Squamous cell carcinoma of the oral cavity","CVCL_C174 ! PCI-06B","GSM1670345",NA,"Transcriptome analysis by microarray|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"PCI-15A","CVCL_C184","PCI15A; PCI-15; PCI-15T; PCI-15.1","Cancer cell line","NCIt; C4943; Pyriform fossa squamous cell carcinoma|ORDO; Orphanet_494547; Squamous cell carcinoma of the hypopharynx","CVCL_C756 ! PCI-15B","GSM1670341",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis"
"PCI-30","CVCL_C757","PCI30","Cancer cell line","NCIt; C4648; Tongue squamous cell carcinoma|ORDO; Orphanet_457252; Squamous cell carcinoma of the oral tongue","","GSM937840|GSM937841|GSM1670342",NA,"Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"PCI-38","CVCL_M471","PCI38","Cancer cell line","NCIt; C4648; Tongue squamous cell carcinoma|ORDO; Orphanet_457252; Squamous cell carcinoma of the oral tongue","","GSM1670343",NA,"Transcriptome analysis by microarray|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis"
"PCM6","CVCL_4666","PCM-6","Cancer cell line","NCIt; C3242; Plasma cell myeloma|ORDO; Orphanet_29073; Multiple myeloma","","GSM887507|GSM888589",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis"
"PE/CA-PJ15","CVCL_2678","PE-CA-PJ15; PE/CA PJ15; PE/CA-PJ-15; PE_CA-PJ15; PE CA PJ15; PECAPJ15","Cancer cell line","NCIt; C4648; Tongue squamous cell carcinoma|ORDO; Orphanet_457252; Squamous cell carcinoma of the oral tongue","","GSM827436|GSM887508|GSM888590|GSM1374826|GSM1374827|GSM1670346",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"PE/CA-PJ34 (clone C12)","CVCL_2679","PECAPJ34CLONEC12; PE-CA-PJ34-cl C12; PE/CA-PJ34; PE/CA-PJ-34; PE CA PJ34; PECAPJ34; PJ34; Plaepi 34","Cancer cell line","NCIt; C37290; Head and neck basaloid carcinoma|ORDO; Orphanet_502363; Squamous cell carcinoma of the oral cavity","","GSM887509|GSM888591|GSM1374828|GSM1374829|GSM1643589",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis"
"PE/CA-PJ41 (clone D2)","CVCL_2680","PECAPJ41CLONED2; PE-CA-PJ41-cl D2; PE/CA-PJ-41; PE CA PJ41; PECAPJ41; Plaepi 41","Cancer cell line","NCIt; C4833; Oral cavity squamous cell carcinoma|ORDO; Orphanet_502363; Squamous cell carcinoma of the oral cavity","","GSM887510|GSM888592|GSM1374830|GSM1374831",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis"
"PE/CA-PJ49","CVCL_2681","PE CA PJ49; PECAPJ49","Cancer cell line","NCIt; C4648; Tongue squamous cell carcinoma|ORDO; Orphanet_457252; Squamous cell carcinoma of the oral tongue","","GSM887511|GSM888593|GSM1374832|GSM1374833",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis"
"PEA1","CVCL_2682","","Cancer cell line","NCIt; C5228; Ovarian cystadenocarcinoma","CVCL_2683 ! PEA2","GSM459742|GSM459851|GSM2474996|GSM4973219|GSM4973225|GSM4973231|GSM4973237|GSM4973249|GSM4973261|GSM4973243|GSM4973255|GSM4973267",NA,"Genome sequenced|Transcriptome analysis by RNAseq|SNP array analysis|Deep exome analysis|Deep proteome analysis"
"PEA2","CVCL_2683","","Cancer cell line","NCIt; C5228; Ovarian cystadenocarcinoma","CVCL_2682 ! PEA1","GSM459852|GSM659401|GSM2474997|GSM4973220|GSM4973226|GSM4973232|GSM4973238|GSM4973250|GSM4973262|GSM4973244|GSM4973256|GSM4973268",NA,"Genome sequenced|Transcriptome analysis by RNAseq|SNP array analysis|Deep proteome analysis|Protein expression by reverse-phase protein arrays"
"Peer","CVCL_1913","PEER","Cancer cell line","NCIt; C7953; Childhood T acute lymphoblastic leukemia|ORDO; Orphanet_99861; Precursor T-cell acute lymphoblastic leukemia","","GSM887512|GSM888594|GSM5137737",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Deep quantitative proteome analysis"
"PEL-5","CVCL_9583","","Cancer cell line","NCIt; C6915; Primary effusion lymphoma|ORDO; Orphanet_48686; Primary effusion lymphoma","","GSM38806|GSM38807",NA,"Transcriptome analysis by microarray"
"PEO1","CVCL_2686","PE01; PEO-1; PEO","Cancer cell line","NCIt; C36101; BRCA2-associated hereditary breast and ovarian cancer syndrome|NCIt; C5228; Ovarian cystadenocarcinoma|ORDO; Orphanet_145; Hereditary breast and ovarian cancer syndrome","CVCL_2690 ! PEO4|CVCL_2691 ! PEO6","GSM185145|GSM185146|GSM459703|GSM459853|GSM711726|GSM723253|GSM743505|GSM851938|GSM1340589|GSM1670347|GSM4973221|GSM4973227|GSM4973233|GSM4973239|GSM4973251|GSM4973263|GSM4973245|GSM4973257|GSM4973269",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis"
"PEO14","CVCL_2687","PE014; PEO-14","Cancer cell line","NCIt; C5228; Ovarian cystadenocarcinoma","CVCL_2689 ! PEO23|CVCL_2734 ! TO14","GSM313700|GSM459856|GSM659402|GSM2474998|GSM4973223|GSM4973229|GSM4973235|GSM4973241|GSM4973253|GSM4973265|GSM4973247|GSM4973259|GSM4973271",NA,"Genome sequenced|Transcriptome analysis by RNAseq|SNP array analysis|Deep proteome analysis|Protein expression by reverse-phase protein arrays"
"PEO23","CVCL_2689","PE023","Cancer cell line","NCIt; C5228; Ovarian cystadenocarcinoma","CVCL_2687 ! PEO14|CVCL_2734 ! TO14","GSM459857|GSM2475001|GSM4973224|GSM4973230|GSM4973236|GSM4973242|GSM4973254|GSM4973266|GSM4973248|GSM4973260|GSM4973272",NA,"Genome sequenced|Transcriptome analysis by RNAseq|SNP array analysis|Deep proteome analysis"
"PEO4","CVCL_2690","PE04; PEO-4","Cancer cell line","NCIt; C36101; BRCA2-associated hereditary breast and ovarian cancer syndrome|NCIt; C5228; Ovarian cystadenocarcinoma|ORDO; Orphanet_145; Hereditary breast and ovarian cancer syndrome","CVCL_2686 ! PEO1|CVCL_2691 ! PEO6","GSM185147|GSM185148|GSM459657|GSM459854|GSM743510|GSM851939|GSM1340590|GSM2475002|GSM4973222|GSM4973228|GSM4973234|GSM4973240|GSM4973252|GSM4973264|GSM4973246|GSM4973258|GSM4973270",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis"
"PEO6","CVCL_2691","PE06; PEO-6","Cancer cell line","NCIt; C36101; BRCA2-associated hereditary breast and ovarian cancer syndrome|NCIt; C5228; Ovarian cystadenocarcinoma|ORDO; Orphanet_145; Hereditary breast and ovarian cancer syndrome","CVCL_2686 ! PEO1|CVCL_2690 ! PEO4","GSM459855|GSM659400|GSM1340591|GSM1341133|GSM2475003",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis"
"PF-382","CVCL_1641","PF382","Cancer cell line","NCIt; C7953; Childhood T acute lymphoblastic leukemia|ORDO; Orphanet_99861; Precursor T-cell acute lymphoblastic leukemia","","GSM887513|GSM888595|GSM1670348|GSM5137738",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"Pfeiffer","CVCL_3326","PFEIFFER","Cancer cell line","NCIt; C36080; Diffuse large B-cell lymphoma germinal center B-cell type|ORDO; Orphanet_544; Diffuse large B-cell lymphoma","","GSM380141|GSM552461|GSM887514|GSM888596|GSM1035334|GSM3150252",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|CNV analysis|Protein expression by reverse-phase protein arrays|miRNA expression profiling|Virome analysis using RNAseq"
"PFSK-1","CVCL_1642","PFSk-1; PFSK1; PFSK","Cancer cell line","NCIt; C3716; Primitive neuroectodermal tumor","","GSM923430|GSM1670349","ENCBS054ENC","Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"PK-1","CVCL_4717","PK1","Cancer cell line","NCIt; C9120; Pancreatic ductal adenocarcinoma","","GSM862564|GSM862566|GSM887515|GSM888597|GSM1588614|GSM1588626",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Metabolome analysis"
"PK-45H","CVCL_6748","PK-45 H; PK45H","Cancer cell line","NCIt; C207229; Pancreatic carcinoma","CVCL_6749 ! PK-45P","GSM887516|GSM888598|GSM1588610|GSM1588622",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Metabolome analysis"
"PK-59","CVCL_4897","PK59","Cancer cell line","NCIt; C207229; Pancreatic carcinoma","","GSM862572|GSM862574|GSM887517|GSM888599|GSM1588611|GSM1588623",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Metabolome analysis"
"PK-9 [Human]","CVCL_D721","PK 9; Pk 9; PK9","Cancer cell line","NCIt; C9120; Pancreatic ductal adenocarcinoma","","GSM862568|GSM862570|GSM1588618|GSM1588630",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"PL-21","CVCL_2161","PL21","Cancer cell line","NCIt; C9154; Adult acute myeloid leukemia|ORDO; Orphanet_519; Acute myeloid leukemia","","GSM236801|GSM236837|GSM887518|GSM888600|GSM1374834|GSM1446753|GSM1670351",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"PL-29018","CVCL_M704","PL29018","Cancer cell line","NCIt; C2912; Burkitt lymphoma|ORDO; Orphanet_543; Burkitt lymphoma","","GSM115812",NA,"Array-based CGH"
"PL4","CVCL_S976","PL-4","Cancer cell line","NCIt; C9120; Pancreatic ductal adenocarcinoma","","GSM621906|GSM1670352",NA,"Transcriptome analysis by microarray|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"PL45","CVCL_3567","PL-45; PL 45","Cancer cell line","NCIt; C9120; Pancreatic ductal adenocarcinoma","CVCL_1639 ! Panc 10.05","GSM206536|GSM383936|GSM621890|GSM887519|GSM888601|GSM1024413",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep proteome analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|Metabolome analysis|Transcriptome analysis by serial analysis of gene expression (SAGE)"
"PLB-985","CVCL_2162","PLB 985; PLB985","Cancer cell line","NCIt; C9154; Adult acute myeloid leukemia|ORDO; Orphanet_519; Acute myeloid leukemia","","GSM1446750|GSM2690922|GSM2690923|GSM2690924|GSM2690925|GSM2690926|GSM2690927|GSM2690928|GSM2690929|GSM2690930|GSM2690931|GSM2690932|GSM2690933",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|shRNA library screening"
"PLB-985 CYBB KO","CVCL_C3HD","NOX2-KO PLB-985; NOX2-/- PLB-985; gp91Phox targeted PLB-985","Cancer cell line","NCIt; C9154; Adult acute myeloid leukemia|ORDO; Orphanet_519; Acute myeloid leukemia","","GSM2690934|GSM2690935|GSM2690936|GSM2690937|GSM2690938|GSM2690939|GSM2690940|GSM2690941|GSM2690942|GSM2690943|GSM2690944",NA,"Transcriptome analysis by microarray"
"PLC/PRF/5","CVCL_0485","PLC-PRF-5; PLC PRF 5; PLC/PRF5; PLCPRF5; PLC-8024; PLC8024; PLC; Alexander cells; Alexander; Primary Liver Carcinoma/Poliomyelitis Research Foundation/5","Cancer cell line","NCIt; C7956; Adult hepatocellular carcinoma|ORDO; Orphanet_210159; Adult hepatocellular carcinoma","","GSM207051|GSM565881|GSM827153|GSM886865|GSM887520|GSM887930|GSM888602|GSM936773|GSM2551580|GSM2551581",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Protein expression by reverse-phase protein arrays|miRNA expression profiling|Secretome proteome analysis"
"PMC42","CVCL_5215","PMC-42; PMC 42; PMC42-ET; PMC-42 ET; PMC42ET","Cancer cell line","NCIt; C4872; Breast carcinoma","","GSM217595|GSM1172988|GSM3145729",NA,"SNP array analysis|Deep exome analysis"
"PPC-1","CVCL_4778","Primary Prostate Carcinoma-1; Specimen P-3","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM91929",NA,"Array-based CGH|Transcriptome analysis by microarray"
"PR-Mel","CVCL_7113","PRMel","Cancer cell line","NCIt; C3224; Melanoma","","GSM276750",NA,"Transcriptome analysis by microarray"
"PR1 [Human diffuse large B-cell lymphoma]","CVCL_DH43","PR-1","Cancer cell line","NCIt; C8851; Diffuse large B-cell lymphoma|ORDO; Orphanet_544; Diffuse large B-cell lymphoma","","GSM119484|GSM1035329",NA,"Array-based CGH|Transcriptome analysis by microarray"
"PS-1 [Human urinary bladder carcinoma]","CVCL_4892","PS1; PSI","Cancer cell line","NCIt; C4912; Bladder carcinoma","","GSM136241",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis"
"PSN1","CVCL_1644","PSN-1","Cancer cell line","NCIt; C8294; Pancreatic adenocarcinoma","","GSM206537|GSM887521|GSM888603|GSM1374836|GSM1670353",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|shRNA library screening|Metabolome analysis"
"PT1590","CVCL_0C61","PT-1590","Cancer cell line","NCIt; C4025; Esophageal adenocarcinoma|ORDO; Orphanet_99976; Adenocarcinoma of the esophagus","CVCL_0C60 ! LN1590","GSM1264065|GSM1264066|GSM1264067|GSM1264078|GSM1264079|GSM1264080|GSM1264081|GSM1264091|GSM1264107|GSM1264108|GSM1264109|GSM1264120|GSM1264121|GSM1264122|GSM1264123|GSM1264133",NA,NA
"QGP-1","CVCL_3143","QGP 1; QGP1","Cancer cell line","NCIt; C95595; Pancreatic somatostatinoma|ORDO; Orphanet_97283; Somatostatinoma","","GSM600373|GSM830112|GSM827299|GSM887522|GSM888604|GSM1374837|GSM1670355",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis|shRNA library screening"
"QGY-7701","CVCL_6859","QGY 7701; QGY7701","Cancer cell line","NCIt; C27677; Human papillomavirus-related cervical adenocarcinoma","","GSM936774|GSM1374838",NA,"Transcriptome analysis by microarray|SNP array analysis"
"QGY-7703","CVCL_6715","QGY7703; QGY","Cancer cell line","NCIt; C27677; Human papillomavirus-related cervical adenocarcinoma","","GSM936775|GSM1374839",NA,"Transcriptome analysis by microarray|SNP array analysis"
"QIMR-BAH1","CVCL_VS43","BAH1; QIMR-B001","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM3347669",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis"
"QIMR-FPW1","CVCL_VS44","FPW1; QIMR-B002","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM3347670",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis"
"QIMR-HW1","CVCL_VS45","HW1; QIMR-B003","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM3347671",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis"
"QIMR-JK2","CVCL_VS46","JK2; QIMR-B004","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM3347672",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis"
"QIMR-MMK1","CVCL_VS47","MMK1; QIMR-B005","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM3347673",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis"
"QIMR-MN1","CVCL_VS48","MN1; QIMR-B006","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM3347674",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis"
"QIMR-PB1","CVCL_VS49","PB1; QIMR-B007","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM3347675",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis"
"QIMR-RKI1","CVCL_VS50","RKI1; QIMR-B008","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM3347676",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis"
"QIMR-RN1","CVCL_VS51","RN1; QIMR-B009","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM3347677",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis"
